year,month,day,prcp(mm/day),tmax(C),tmin(C),tavg(C),srad_lw(w/m2),srad_sw(w/m2),wind_u(m/s),wind_v(m/s),wind(m/s),rel_hum(%),pet(mm/day),pet_gleam(mm/day),aet_gleam(mm/day),evap_canopy(mm/day),evap_surface(mm/day),sm_lvl1(kg/m2),sm_lvl2(kg/m2),sm_lvl3(kg/m2),sm_lvl4(kg/m2)
1980,1,1,0.0,30.65,15.0,22.82,321.21,279.71,2.22,-0.21,2.23,71.73,,2.46,1.45,0.0,1.1,5.1,65.85,185.91,590.82
1980,1,2,0.0,29.61,16.14,22.88,337.2,277.83,1.91,0.0,1.91,74.49,,2.41,1.39,0.0,1.12,4.97,65.65,185.54,590.52
1980,1,3,0.0,28.94,15.84,22.39,331.44,280.24,1.68,0.08,1.68,71.85,,2.48,1.42,0.0,1.09,4.87,65.46,185.15,590.26
1980,1,4,0.0,28.34,15.52,21.93,322.36,284.99,0.72,1.34,1.52,64.16,,2.4,1.36,0.0,1.2,4.71,65.26,184.76,589.95
1980,1,5,0.0,28.98,16.83,22.9,331.01,280.04,1.63,1.15,1.99,70.44,,2.17,1.2,0.0,1.14,4.58,65.06,184.36,589.67
1980,1,6,0.0,29.43,17.41,23.42,354.53,275.93,-0.04,1.1,1.1,65.94,,2.03,1.12,0.0,1.11,4.45,64.89,184.0,589.39
1980,1,7,0.0,29.55,17.72,23.64,357.3,276.32,-1.57,1.07,1.9,57.75,,2.5,1.35,0.0,1.08,4.32,64.7,183.63,589.09
1980,1,8,0.0,30.13,18.39,24.26,366.32,274.93,-0.41,0.28,0.5,61.15,,2.09,1.13,0.0,1.05,4.18,64.53,183.27,588.79
1980,1,9,0.0,29.76,17.95,23.86,361.1,262.3,-0.21,0.57,0.61,59.91,,1.91,1.01,0.0,1.09,4.04,64.36,182.93,588.47
1980,1,10,0.0,30.36,17.62,23.99,344.67,286.84,0.64,0.52,0.82,61.89,,2.51,1.28,0.0,1.08,3.9,64.2,182.59,588.17
1980,1,11,0.0,30.41,17.21,23.81,343.33,284.58,1.49,1.12,1.86,67.47,,2.63,1.33,0.0,1.02,3.79,64.03,182.24,587.88
