year,month,day,prcp(mm/day),tmax(C),tmin(C),tavg(C),srad_lw(w/m2),srad_sw(w/m2),wind_u(m/s),wind_v(m/s),wind(m/s),rel_hum(%),pet(mm/day),pet_gleam(mm/day),aet_gleam(mm/day),evap_canopy(mm/day),evap_surface(mm/day),sm_lvl1(kg/m2),sm_lvl2(kg/m2),sm_lvl3(kg/m2),sm_lvl4(kg/m2)
1980,1,1,0.0,31.03,17.21,24.12,363.43,264.6,0.62,3.96,4.01,50.96,,2.58,1.2,0.0,0.31,3.21,62.38,151.15,544.4
1980,1,2,0.0,31.12,17.21,24.16,377.04,236.6,-0.07,3.49,3.49,56.41,,2.5,1.18,0.0,0.31,3.14,62.27,151.03,544.18
1980,1,3,0.0,30.36,17.56,23.96,372.12,263.42,-0.51,3.92,3.95,56.87,,2.46,1.03,0.0,0.31,3.07,62.17,151.0,544.14
1980,1,4,0.0,30.74,17.86,24.3,396.43,180.22,-1.1,1.89,2.19,70.22,,2.34,0.89,0.11,0.27,3.02,62.05,150.95,544.08
1980,1,5,0.0,29.78,17.58,23.68,389.54,234.01,-1.2,1.55,1.96,71.37,,2.39,0.89,0.27,0.26,3.3,61.96,150.94,543.89
1980,1,6,0.0,30.48,17.65,24.06,380.6,205.69,-0.57,-1.59,1.69,73.47,,1.97,0.71,1.57,0.32,4.65,61.86,150.89,543.89
1980,1,7,0.0,29.28,16.98,23.13,369.71,237.51,-1.07,-1.84,2.13,58.54,,2.27,0.8,0.28,0.38,4.53,61.77,150.79,543.67
1980,1,8,0.0,29.76,16.41,23.08,349.41,268.76,-1.07,-2.03,2.29,43.56,,2.4,0.82,0.0,0.39,4.34,61.68,150.77,543.63
1980,1,9,0.0,29.84,15.39,22.62,349.91,271.87,-1.31,-1.47,1.97,52.3,,2.49,0.83,0.0,0.37,4.16,61.59,150.73,543.51
1980,1,10,0.0,29.78,15.38,22.58,349.73,273.9,-1.68,-0.32,1.71,47.73,,2.59,0.84,0.0,0.38,3.99,61.51,150.69,543.38
1980,1,11,0.0,30.67,16.9,23.78,359.89,271.57,-1.56,3.82,4.13,51.3,,2.67,0.83,0.0,0.36,3.86,61.41,150.67,543.25
1980,1,12,0.0,30.97,17.53,24.25,363.59,274.27,-0.79,4.43,4.5,49.13,,2.65,0.81,0.0,0.36,3.73,61.33,150.58,543.16
