year,month,day,prcp(mm/day),tmax(C),tmin(C),tavg(C),srad_lw(w/m2),srad_sw(w/m2),wind_u(m/s),wind_v(m/s),wind(m/s),rel_hum(%),pet(mm/day),pet_gleam(mm/day),aet_gleam(mm/day),evap_canopy(mm/day),evap_surface(mm/day),sm_lvl1(kg/m2),sm_lvl2(kg/m2),sm_lvl3(kg/m2),sm_lvl4(kg/m2)
1980,1,1,0.02,27.72,13.72,20.72,347.66,251.23,1.27,1.98,2.35,60.84,,2.25,1.23,0.0,0.57,3.72,55.72,161.67,504.53
1980,1,2,0.07,27.72,15.55,21.64,363.14,239.06,1.99,0.86,2.17,63.98,,2.03,1.19,0.24,0.55,3.65,55.59,161.39,504.32
1980,1,3,0.08,26.93,14.67,20.8,368.09,207.48,0.85,-1.2,1.47,72.84,,1.61,0.96,0.54,0.51,3.76,55.47,161.11,504.15
1980,1,4,0.09,26.72,14.33,20.52,375.77,127.67,-1.07,-0.68,1.27,87.87,,1.44,0.89,0.37,0.29,4.37,55.4,160.94,504.04
1980,1,5,2.22,24.71,14.42,19.57,376.06,151.81,-0.78,-1.75,1.92,84.61,,1.28,0.97,0.74,0.35,5.05,55.32,160.76,503.91
1980,1,6,1.48,23.98,13.44,18.71,357.86,155.01,0.13,-1.45,1.46,78.01,,1.83,1.24,0.6,0.35,6.02,55.23,160.57,503.8
1980,1,7,0.0,24.22,11.02,17.62,310.26,260.57,-0.61,-1.43,1.55,58.54,,2.16,1.27,0.0,0.71,5.77,55.11,160.28,503.61
1980,1,8,0.05,25.4,9.67,17.54,302.98,264.54,0.46,-0.98,1.08,59.34,,2.17,1.17,0.0,0.73,5.51,54.98,159.98,503.41
1980,1,9,0.0,25.87,9.7,17.78,313.93,263.15,0.32,-0.96,1.01,59.72,,2.22,1.17,0.0,0.71,5.26,54.85,159.7,503.21
1980,1,10,0.0,26.26,10.48,18.37,332.5,260.08,-0.1,-0.51,0.52,57.01,,2.27,1.17,0.0,0.69,5.02,54.73,159.41,503.01
1980,1,11,0.0,26.89,11.41,19.15,344.37,250.77,0.26,0.6,0.65,61.42,,2.33,1.17,0.0,0.65,4.79,54.61,159.12,502.8
1980,1,12,0.8,28.08,13.19,20.64,357.41,251.92,1.21,0.59,1.35,65.35,,2.4,1.22,0.02,0.62,4.6,54.5,158.85,502.6
1980,1,13,0.21,27.78,14.18,20.98,363.31,237.03,0.51,-0.16,0.53,73.62,,2.11,1.05,0.28,0.58,4.56,54.39,158.59,502.42
1980,1,14,0.18,27.76,14.8,21.28,359.15,250.09,0.48,-0.72,0.87,67.04,,2.13,1.02,0.04,0.57,4.44,54.29,158.34,502.23
1980,1,15,0.01,28.2,15.03,21.62,359.69,248.22,0.51,-0.34,0.61,64.06,,2.24,1.05,0.01,0.57,4.29,54.19,158.09,502.04
1980,1,16,0.0,28.49,15.13,21.81,357.97,248.47,1.31,-0.14,1.32,65.33,,2.26,1.06,0.07,0.55,4.14,54.08,157.83,501.85
1980,1,17,0.0,28.75,14.85,21.8,357.1,260.93,1.36,-0.13,1.37,59.37,,2.3,1.04,0.0,0.53,3.97,53.99,157.6,501.66
1980,1,18,0.0,29.48,14.74,22.11,357.75,256.55,0.31,-0.21,0.37,60.63,,2.43,1.11,0.0,0.52,3.81,53.9,157.36,501.46
1980,1,19,0.0,29.92,15.03,22.48,354.9,265.46,0.44,-0.33,0.55,53.37,,2.37,1.02,0.01,0.52,3.65,53.81,157.13,501.28
1980,1,20,0.02,30.0,15.49,22.74,361.93,263.98,-0.05,-0.64,0.64,56.59,,2.51,1.05,0.01,0.5,3.51,53.72,156.91,501.09
1980,1,21,0.0,29.43,15.47,22.45,363.39,262.43,0.59,-0.61,0.85,52.85,,2.44,1.0,0.0,0.49,3.37,53.64,156.68,500.92
1980,1,22,0.0,29.6,15.62,22.61,367.48,259.42,2.05,0.18,2.06,42.29,,2.38,0.94,0.01,0.51,3.24,53.55,156.45,500.72
1980,1,23,0.0,29.64,15.3,22.47,336.88,266.87,1.32,-2.18,2.55,40.93,,2.33,0.92,0.01,0.54,3.12,53.45,156.2,500.52
1980,1,24,0.0,29.08,11.54,20.31,307.35,281.17,0.23,-0.59,0.63,46.72,,2.35,0.91,0.0,0.54,3.0,53.35,155.95,500.32
1980,1,25,0.0,28.4,10.71,19.56,313.32,280.87,-0.72,-0.01,0.72,43.53,,2.42,0.91,0.0,0.5,2.89,53.27,155.72,500.13
