year,month,day,prcp(mm/day),tmax(C),tmin(C),tavg(C),srad_lw(w/m2),srad_sw(w/m2),wind_u(m/s),wind_v(m/s),wind(m/s),rel_hum(%),pet(mm/day),pet_gleam(mm/day),aet_gleam(mm/day),evap_canopy(mm/day),evap_surface(mm/day),sm_lvl1(kg/m2),sm_lvl2(kg/m2),sm_lvl3(kg/m2),sm_lvl4(kg/m2)
1980,1,1,0.0,26.41,11.44,18.92,331.29,247.39,1.76,1.05,2.05,58.88,,2.22,1.48,0.0,0.66,5.42,72.6,213.09,524.35
1980,1,2,0.0,25.88,10.04,17.96,326.13,250.56,0.2,-0.89,0.91,61.96,,1.89,1.26,0.0,0.58,5.26,72.46,212.71,524.27
1980,1,3,0.0,24.7,9.78,17.24,322.27,241.56,-1.29,-2.61,2.91,45.52,,1.39,0.92,0.0,0.64,5.12,72.33,212.34,524.21
1980,1,4,0.0,22.76,9.38,16.07,340.2,225.97,-2.44,-1.92,3.1,64.05,,1.68,1.12,0.09,0.49,5.03,72.21,212.0,524.21
1980,1,5,0.0,22.15,9.94,16.04,363.4,97.23,-2.29,-1.06,2.52,93.23,,1.09,1.08,0.8,0.04,6.35,72.19,211.88,524.21
1980,1,6,0.0,21.15,9.33,15.24,356.11,205.89,-2.17,-0.88,2.34,53.41,,1.67,1.38,0.35,0.42,6.48,72.09,211.62,524.21
1980,1,7,0.0,23.05,7.91,15.48,330.05,242.44,-1.61,-0.49,1.68,44.62,,2.09,1.52,0.0,0.68,6.25,71.96,211.21,524.21
1980,1,8,0.0,24.61,9.16,16.88,347.33,250.91,-0.37,0.12,0.39,49.97,,2.12,1.37,0.0,0.68,6.0,71.84,210.84,524.2
1980,1,9,0.0,26.05,10.12,18.08,363.85,246.89,0.38,0.93,1.0,55.03,,2.21,1.38,0.02,0.58,5.79,71.74,210.55,524.2
1980,1,10,0.0,26.74,12.64,19.69,364.97,224.34,1.63,0.41,1.68,52.18,,2.19,1.34,0.01,0.6,5.59,71.62,210.18,524.2
1980,1,11,0.0,27.57,12.27,19.92,359.69,230.55,0.14,0.72,0.73,53.03,,2.05,1.23,0.0,0.61,5.41,71.51,209.86,524.13
1980,1,12,0.0,27.56,13.65,20.6,343.33,218.6,1.06,-0.32,1.11,48.55,,2.29,1.35,0.0,0.6,5.23,71.39,209.48,524.13
1980,1,13,0.0,26.68,11.52,19.1,338.89,231.41,-0.4,-0.39,0.56,49.64,,1.89,1.13,0.0,0.63,5.06,71.29,209.14,524.13
1980,1,14,0.0,25.95,11.3,18.62,343.08,252.91,-1.46,-1.39,2.02,47.16,,2.01,1.17,0.0,0.62,4.9,71.18,208.82,524.12
1980,1,15,0.0,26.19,12.39,19.29,359.65,250.57,-0.41,2.94,2.97,40.37,,2.1,1.18,0.0,0.56,4.73,71.09,208.53,524.12
1980,1,16,0.0,27.6,12.91,20.26,356.52,255.72,0.64,1.73,1.84,54.0,,2.09,1.15,0.0,0.55,4.56,70.99,208.19,524.03
1980,1,17,0.0,28.84,13.47,21.16,359.56,256.47,0.42,1.85,1.9,48.55,,2.29,1.24,0.0,0.51,4.41,70.89,207.9,523.97
1980,1,18,0.0,29.07,13.78,21.42,363.45,257.7,0.03,2.58,2.58,43.62,,2.18,1.19,0.01,0.52,4.27,70.8,207.61,523.97
1980,1,19,0.0,29.18,13.79,21.48,360.39,258.09,0.66,1.1,1.28,50.8,,2.19,1.14,0.0,0.47,4.12,70.71,207.29,523.97
1980,1,20,0.0,29.01,13.87,21.44,356.89,259.55,1.07,1.6,1.92,46.54,,2.29,1.17,0.04,0.47,4.0,70.63,207.03,523.97
1980,1,21,0.0,29.61,13.96,21.78,351.43,261.62,1.75,-0.07,1.75,50.3,,2.29,1.14,0.0,0.49,3.88,70.55,206.79,523.97
1980,1,22,0.0,29.17,13.37,21.27,327.95,265.83,0.98,-1.26,1.6,42.94,,1.98,0.97,0.0,0.52,3.76,70.46,206.46,523.97
1980,1,23,0.0,27.07,10.49,18.78,304.15,273.57,-1.29,-1.9,2.3,41.11,,2.34,1.13,0.0,0.56,3.67,70.36,206.09,523.9
1980,1,24,0.0,24.8,6.39,15.6,305.99,277.27,-0.61,-0.1,0.62,23.26,,2.25,1.09,0.0,0.55,3.56,70.27,205.83,523.89
1980,1,25,0.0,27.14,8.7,17.92,330.36,274.02,0.49,1.68,1.75,37.73,,2.41,1.12,0.0,0.45,3.44,70.2,205.55,523.89
1980,1,26,0.0,29.4,10.69,20.04,334.33,274.24,0.73,1.21,1.41,32.66,,2.56,1.15,0.0,0.44,3.33,70.13,205.33,523.89
1980,1,27,0.0,29.69,12.07,20.88,325.82,276.07,2.19,-0.37,2.22,36.08,,2.3,1.01,0.0,0.51,3.24,70.05,205.04,523.89
1980,1,28,0.0,28.64,12.23,20.44,320.52,278.36,1.9,-1.93,2.71,36.82,,2.37,1.02,0.0,0.53,3.16,69.96,204.71,523.75
1980,1,29,0.0,26.92,10.12,18.52,298.75,285.26,-0.79,-1.99,2.14,37.98,,2.4,1.02,0.0,0.54,3.09,69.86,204.39,523.75
1980,1,30,0.0,24.52,7.04,15.78,289.74,289.31,-1.04,-1.4,1.74,31.71,,2.3,0.96,0.0,0.51,3.03,69.76,204.09,523.74
1980,1,31,0.0,25.27,7.06,16.16,309.15,287.79,-1.27,0.02,1.27,23.99,,2.39,0.97,0.0,0.46,2.95,69.7,203.8,523.74
1980,2,1,0.0,27.24,9.96,18.6,347.2,281.21,-0.62,2.66,2.73,30.81,,2.57,1.15,0.13,0.43,2.87,69.62,203.57,523.72
1980,2,2,0.0,28.95,11.94,20.44,342.86,264.05,1.65,0.89,1.87,59.14,,2.02,1.08,0.02,0.48,2.82,69.53,203.23,523.72
1980,2,3,0.0,27.81,12.7,20.26,336.32,279.24,1.3,0.32,1.34,44.64,,2.27,0.94,0.0,0.47,2.77,69.47,202.98,523.66
1980,2,4,0.0,27.05,12.87,19.96,336.76,255.58,1.74,-0.35,1.77,37.87,,2.24,0.92,0.01,0.49,2.73,69.37,202.68,523.66
1980,2,5,0.0,26.73,10.49,18.61,292.6,293.91,0.61,-1.97,2.06,20.33,,2.14,0.81,0.0,0.52,2.69,69.29,202.4,523.66
1980,2,6,0.0,26.51,7.85,17.18,272.7,306.01,-1.38,-2.96,3.27,15.45,,2.47,0.92,0.0,0.54,2.65,69.21,202.07,523.66
1980,2,7,0.0,24.48,5.9,15.19,282.65,303.26,-1.54,-1.54,2.18,16.81,,2.44,0.89,0.0,0.53,2.62,69.12,201.77,523.66
1980,2,8,0.0,24.85,6.93,15.89,303.24,299.74,-1.09,-0.52,1.21,14.99,,2.49,0.89,0.0,0.48,2.59,69.06,201.53,523.59
1980,2,9,0.0,26.82,9.24,18.03,312.91,298.24,0.18,-1.28,1.29,19.56,,2.61,1.0,0.0,0.42,2.57,69.0,201.29,523.51
1980,2,10,0.0,28.59,9.4,19.0,303.19,306.88,-1.33,-2.24,2.61,22.59,,2.61,0.94,0.0,0.49,2.56,68.93,200.99,523.51
1980,2,11,0.0,28.1,8.69,18.4,309.34,305.57,-1.3,-0.65,1.45,17.61,,2.62,0.88,0.0,0.46,2.55,68.86,200.79,523.51
1980,2,12,0.0,28.35,9.07,18.71,325.63,303.1,-0.74,-1.11,1.33,20.9,,2.66,0.87,0.0,0.42,2.54,68.81,200.55,523.51
1980,2,13,0.0,29.26,10.07,19.66,335.38,302.54,-0.82,-0.44,0.93,16.29,,2.69,0.86,0.0,0.4,2.53,68.77,200.38,523.49
1980,2,14,0.0,30.03,11.69,20.86,372.68,252.81,0.91,2.88,3.02,50.37,,2.89,0.91,0.46,0.38,2.91,68.71,200.16,523.49
1980,2,15,0.04,30.99,13.44,22.22,335.92,305.38,1.49,-1.0,1.79,43.1,,2.54,0.94,0.02,0.47,3.35,68.66,199.93,523.43
1980,2,16,0.0,29.88,12.04,20.96,309.49,313.0,0.46,-1.78,1.84,33.56,,2.84,0.86,0.0,0.49,3.25,68.6,199.71,523.43
1980,2,17,0.0,28.38,10.95,19.66,316.63,312.09,-0.63,-1.69,1.8,26.66,,2.83,0.82,0.0,0.46,3.15,68.55,199.47,523.42
1980,2,18,0.0,28.58,11.37,19.97,324.07,313.64,-0.36,-0.44,0.57,23.77,,2.85,0.81,0.0,0.43,3.03,68.5,199.31,523.42
1980,2,19,0.0,30.17,12.25,21.21,328.47,313.86,2.17,-0.88,2.34,21.33,,2.84,0.79,0.0,0.42,2.93,68.45,199.12,523.34
1980,2,20,0.0,31.47,13.54,22.5,335.19,315.27,-1.13,-1.25,1.69,29.64,,2.97,0.8,0.0,0.42,2.83,68.41,198.93,523.34
1980,2,21,0.0,32.46,14.68,23.57,343.83,316.56,1.03,-0.93,1.39,37.49,,3.01,0.94,0.0,0.37,2.73,68.37,198.8,523.28
1980,2,22,0.0,33.62,15.46,24.54,348.54,317.09,0.36,-2.02,2.05,26.15,,3.08,0.83,0.0,0.37,2.64,68.33,198.63,523.28
1980,2,23,0.0,33.62,14.76,24.19,348.64,317.23,2.59,-1.76,3.13,21.24,,3.1,0.79,0.0,0.37,2.58,68.3,198.45,523.28
1980,2,24,0.0,33.5,14.86,24.18,341.4,320.31,2.14,-1.12,2.42,31.58,,3.07,0.75,0.0,0.38,2.55,68.25,198.3,523.28
1980,2,25,0.0,32.77,13.07,22.92,326.91,327.83,-1.42,-1.81,2.3,15.98,,2.94,0.71,0.0,0.4,2.53,68.21,198.07,523.28
1980,2,26,0.0,31.67,11.84,21.76,323.11,330.58,-0.71,-1.43,1.6,18.52,,2.97,0.7,0.0,0.39,2.53,68.16,197.92,523.27
1980,2,27,0.0,32.12,12.62,22.37,332.01,331.91,0.8,0.7,1.06,17.62,,3.13,0.72,0.0,0.35,2.53,68.14,197.77,523.23
1980,2,28,0.0,34.7,15.0,24.85,330.56,331.87,2.98,0.32,3.0,15.92,,3.22,0.71,0.0,0.37,2.53,68.1,197.59,523.2
1980,2,29,0.0,33.97,17.93,25.95,361.76,288.12,3.2,-0.83,3.31,27.58,,2.97,0.8,0.0,0.38,2.56,68.05,197.38,523.2
1980,3,1,0.0,32.54,16.17,24.36,335.63,327.19,1.48,-1.02,1.8,22.68,,2.96,0.67,0.01,0.37,2.54,68.0,197.23,523.19
1980,3,2,0.0,31.04,12.65,21.84,317.99,339.75,0.32,-0.39,0.5,16.83,,3.09,0.65,0.0,0.39,2.53,67.95,197.03,523.19
1980,3,3,0.0,31.92,13.95,22.94,346.81,332.63,2.13,-0.45,2.18,27.59,,3.09,0.63,0.0,0.35,2.53,67.92,196.89,523.11
1980,3,4,0.0,34.08,16.3,25.19,347.91,333.76,2.0,-0.31,2.02,27.34,,3.29,0.65,0.0,0.35,2.53,67.89,196.71,523.11
1980,3,5,0.0,33.55,16.79,25.17,353.64,336.25,2.23,0.6,2.31,23.89,,3.24,0.63,0.0,0.33,2.53,67.86,196.58,523.05
1980,3,6,0.0,34.72,18.14,26.43,348.78,337.7,2.95,-0.39,2.98,26.18,,3.19,0.61,0.0,0.37,2.53,67.82,196.41,523.04
