year,month,day,prcp(mm/day),tmax(C),tmin(C),tavg(C),srad_lw(w/m2),srad_sw(w/m2),wind_u(m/s),wind_v(m/s),wind(m/s),rel_hum(%),pet(mm/day),pet_gleam(mm/day),aet_gleam(mm/day),evap_canopy(mm/day),evap_surface(mm/day),sm_lvl1(kg/m2),sm_lvl2(kg/m2),sm_lvl3(kg/m2),sm_lvl4(kg/m2)
1980,1,1,0.0,31.64,22.1,26.87,374.71,283.84,0.04,0.12,0.13,76.75,,2.89,2.5,0.0,3.15,15.84,67.34,203.1,459.66
1980,1,2,0.0,31.37,21.69,26.53,368.03,322.81,0.09,-0.02,0.09,73.58,,2.73,2.35,0.0,2.8,15.2,66.67,201.82,459.41
1980,1,3,0.0,31.23,22.13,26.68,373.47,322.48,0.76,0.27,0.81,77.46,,2.77,2.36,0.0,2.6,14.62,66.04,200.59,459.16
1980,1,4,0.0,31.27,21.36,26.32,367.73,298.02,-0.67,-0.85,1.08,70.71,,2.69,2.28,0.0,2.56,14.06,65.41,199.32,458.88
1980,1,5,0.0,32.11,20.63,26.37,394.99,279.19,-0.83,-0.8,1.15,71.72,,2.73,2.31,0.12,2.47,13.6,64.79,198.05,458.63
1980,1,6,0.0,31.26,21.43,26.34,378.81,318.68,-1.14,-1.1,1.58,65.93,,2.85,2.4,0.03,2.36,13.09,64.26,196.86,458.47
1980,1,7,0.0,31.1,21.27,26.18,363.29,329.18,-1.2,-1.12,1.64,62.27,,2.82,2.36,0.0,2.46,12.57,63.71,195.66,458.13
1980,1,8,0.0,31.44,21.56,26.5,372.73,321.1,-1.04,-0.79,1.31,60.03,,2.7,2.26,0.0,2.59,12.06,63.17,194.42,457.88
1980,1,9,0.0,31.52,21.46,26.49,373.23,320.92,-0.89,-0.86,1.24,64.97,,2.83,2.36,0.0,2.39,11.55,62.67,193.27,457.63
1980,1,10,0.0,31.66,20.89,26.28,364.26,326.03,-1.21,-1.06,1.61,67.69,,2.81,2.33,0.0,2.59,11.11,62.17,192.02,457.29
1980,1,11,0.0,31.23,20.06,25.64,359.04,330.32,-0.72,-0.92,1.17,64.08,,2.81,2.33,0.0,2.7,10.69,61.66,190.81,457.13
1980,1,12,0.0,31.15,20.95,26.05,381.53,306.35,-1.06,-1.25,1.64,62.48,,2.84,2.34,0.0,2.17,10.28,61.21,189.7,456.89
1980,1,13,0.0,31.41,20.65,26.03,373.96,315.82,-0.87,-0.97,1.3,64.6,,2.85,2.35,0.01,2.45,9.89,60.74,188.49,456.59
1980,1,14,0.0,31.55,21.02,26.28,372.42,321.59,-0.76,-0.9,1.18,65.35,,2.85,2.33,0.0,2.12,9.5,60.32,187.38,456.34
1980,1,15,0.0,31.85,21.17,26.51,374.86,326.27,-1.12,-0.98,1.49,63.5,,2.87,2.34,0.01,2.1,9.12,59.92,186.31,456.1
1980,1,16,0.0,31.94,21.48,26.71,373.31,318.75,-1.41,-1.27,1.9,67.18,,2.84,2.31,0.01,1.88,8.83,59.51,185.23,455.76
1980,1,17,0.0,31.41,20.72,26.06,352.98,329.98,-1.35,-1.18,1.79,62.88,,2.9,2.35,0.0,2.01,8.51,59.13,184.2,455.59
1980,1,18,0.0,31.59,20.65,26.12,352.38,345.49,-1.28,-1.1,1.69,58.94,,2.35,1.9,0.0,1.95,8.18,58.78,183.22,455.36
1980,1,19,0.0,31.91,21.37,26.64,383.38,319.28,-1.57,-0.89,1.8,64.13,,2.86,2.3,0.03,1.76,7.9,58.44,182.24,455.01
1980,1,20,0.0,32.39,21.16,26.78,365.39,326.67,-1.12,-1.08,1.56,59.0,,2.81,2.25,0.0,1.84,7.65,58.11,181.28,454.76
1980,1,21,0.0,32.07,21.04,26.56,360.16,340.4,-1.01,-1.09,1.49,59.75,,2.69,2.15,0.0,1.82,7.37,57.79,180.32,454.52
1980,1,22,0.0,30.66,20.33,25.49,359.85,341.06,-0.5,-0.72,0.88,63.19,,2.77,2.19,0.0,1.74,7.09,57.48,179.41,454.32
1980,1,23,0.0,31.45,20.31,25.88,361.17,339.43,-0.56,-1.01,1.15,64.54,,2.88,2.27,0.0,1.49,6.82,57.2,178.54,454.07
1980,1,24,0.0,31.75,20.41,26.08,362.28,343.23,-0.51,-0.73,0.89,65.96,,2.89,2.26,0.0,1.48,6.56,56.92,177.7,453.82
1980,1,25,0.0,31.53,20.5,26.02,370.2,334.55,-1.27,-1.37,1.87,60.34,,2.77,2.15,0.0,1.52,6.35,56.64,176.76,453.49
1980,1,26,0.0,31.9,21.1,26.5,366.72,341.14,-0.68,-1.59,1.73,61.88,,2.92,2.25,0.0,1.45,6.13,56.37,175.94,453.32
1980,1,27,0.0,31.52,21.34,26.43,368.19,342.91,0.13,-0.28,0.31,69.03,,2.97,2.28,0.0,1.35,5.9,56.12,175.16,453.07
1980,1,28,0.0,31.88,21.7,26.79,382.27,338.19,1.02,0.7,1.24,71.45,,2.83,2.15,0.01,1.28,5.68,55.88,174.34,452.79
1980,1,29,0.0,32.18,22.02,27.1,395.52,332.99,1.41,1.06,1.76,73.05,,2.83,2.13,0.09,1.16,5.54,55.65,173.56,452.54
1980,1,30,0.0,32.18,22.0,27.09,377.16,343.49,0.13,1.56,1.57,74.01,,2.93,2.21,0.0,1.22,5.38,55.42,172.79,452.38
1980,1,31,0.0,32.73,21.51,27.12,372.22,344.58,0.3,0.06,0.31,66.73,,2.94,2.18,0.02,1.22,5.21,55.18,171.98,452.14
1980,2,1,0.0,31.55,21.86,26.7,376.17,342.98,1.31,1.12,1.72,72.52,,2.95,2.44,0.03,1.19,5.07,54.96,171.17,451.8
1980,2,2,0.0,31.88,23.16,27.52,394.38,304.16,0.95,0.81,1.25,81.8,,2.23,1.74,0.31,0.94,5.54,54.75,170.43,451.68
1980,2,3,0.0,31.9,23.34,27.62,393.9,326.12,1.31,-0.65,1.46,74.83,,2.59,1.92,0.48,1.08,5.9,54.57,169.77,451.45
1980,2,4,0.0,31.87,23.0,27.44,387.1,337.35,0.84,1.39,1.62,73.54,,2.66,1.93,0.03,1.18,5.74,54.37,169.01,451.2
1980,2,5,0.0,31.99,22.84,27.42,392.87,321.52,1.07,1.68,1.99,79.17,,2.84,2.04,0.26,1.07,5.65,54.18,168.27,450.87
1980,2,6,0.0,31.15,22.85,27.0,391.03,322.38,0.92,1.01,1.37,74.92,,2.7,1.91,0.0,1.13,5.5,53.99,167.56,450.7
1980,2,7,0.0,32.42,22.07,27.24,362.27,356.13,-0.41,-0.96,1.04,63.83,,3.0,2.1,0.0,1.2,5.29,53.83,166.93,450.5
1980,2,8,0.0,32.61,22.02,27.32,352.28,359.0,-0.8,-0.88,1.19,56.72,,3.02,2.09,0.0,1.2,5.1,53.67,166.32,450.27
1980,2,9,0.0,32.81,22.47,27.64,351.36,361.09,-1.17,-1.0,1.54,55.47,,3.03,2.07,0.0,1.19,4.92,53.52,165.7,450.01
1980,2,10,0.0,32.83,21.68,27.26,344.85,370.0,-0.43,-0.74,0.86,56.85,,2.99,2.01,0.0,1.16,4.73,53.38,165.07,449.76
1980,2,11,0.0,32.29,21.27,26.78,351.1,367.77,-0.95,-1.01,1.39,55.08,,2.97,1.97,0.0,1.19,4.56,53.25,164.52,449.52
1980,2,12,0.0,32.12,20.97,26.54,349.05,364.33,-1.4,-0.93,1.68,52.38,,3.01,1.97,0.0,1.13,4.41,53.11,163.88,449.41
1980,2,13,0.0,32.29,21.02,26.66,368.25,359.6,-1.09,-1.16,1.59,59.87,,3.01,1.94,0.0,1.08,4.27,52.97,163.32,449.18
1980,2,14,0.0,32.42,21.48,26.95,368.11,366.41,1.26,0.26,1.29,71.09,,3.05,1.94,0.0,1.03,4.13,52.85,162.78,448.83
1980,2,15,0.0,32.18,22.31,27.24,372.15,365.47,1.19,0.83,1.45,68.01,,2.96,1.86,0.0,0.99,3.99,52.72,162.23,448.67
1980,2,16,0.0,31.99,22.53,27.26,384.37,352.58,0.76,1.3,1.51,78.2,,3.07,1.9,0.03,0.91,3.88,52.59,161.58,448.48
1980,2,17,0.0,32.72,22.25,27.48,368.99,366.04,0.82,0.17,0.84,70.36,,3.13,1.9,0.0,0.96,3.77,52.47,161.06,448.23
1980,2,18,0.0,32.69,21.99,27.34,367.76,368.25,-0.26,0.5,0.56,71.96,,3.09,1.85,0.0,0.95,3.64,52.36,160.54,448.07
1980,2,19,0.0,32.89,22.01,27.45,362.99,367.7,0.47,-0.77,0.9,66.26,,3.1,1.82,0.0,0.93,3.53,52.26,160.07,447.74
1980,2,20,0.0,33.01,21.86,27.44,358.09,372.01,-0.69,-1.3,1.47,50.83,,3.09,1.78,0.0,0.93,3.42,52.16,159.6,447.54
1980,2,21,0.0,32.73,22.06,27.39,366.43,362.7,-0.71,-0.92,1.16,56.3,,3.14,1.78,0.0,0.88,3.32,52.07,159.15,447.39
1980,2,22,0.0,32.49,21.61,27.05,359.38,368.66,-0.25,-0.55,0.6,64.51,,3.13,1.75,0.0,0.92,3.24,51.97,158.61,447.14
1980,2,23,0.0,32.82,21.71,27.26,353.16,376.77,0.45,0.42,0.62,63.42,,3.12,1.71,0.0,0.89,3.15,51.87,158.16,446.89
1980,2,24,0.0,33.13,21.56,27.34,350.21,381.88,0.33,0.8,0.87,65.71,,3.12,1.68,0.0,0.87,3.06,51.78,157.65,446.74
1980,2,25,0.0,33.46,21.69,27.58,357.38,379.73,0.19,1.41,1.42,71.95,,3.15,1.66,0.0,0.79,2.97,51.69,157.17,446.45
