year,month,day,prcp(mm/day),tmax(C),tmin(C),tavg(C),srad_lw(w/m2),srad_sw(w/m2),wind_u(m/s),wind_v(m/s),wind(m/s),rel_hum(%),pet(mm/day),pet_gleam(mm/day),aet_gleam(mm/day),evap_canopy(mm/day),evap_surface(mm/day),sm_lvl1(kg/m2),sm_lvl2(kg/m2),sm_lvl3(kg/m2),sm_lvl4(kg/m2)
1980,1,1,0.0,29.55,12.45,21.0,322.75,268.71,3.46,-0.76,3.54,64.54,,2.24,0.81,0.0,0.39,3.63,63.43,139.89,490.11
1980,1,2,0.0,28.53,12.52,20.52,333.8,260.58,2.47,-0.13,2.47,64.46,,2.06,0.72,0.0,0.37,3.6,63.33,139.81,490.06
1980,1,3,0.0,27.7,12.41,20.06,313.81,273.66,0.15,-1.16,1.17,51.0,,2.19,0.73,0.0,0.4,3.48,63.24,139.73,490.0
1980,1,4,0.0,27.71,12.93,20.32,327.05,269.77,-1.93,-0.29,1.95,57.9,,2.05,0.67,0.0,0.35,3.37,63.14,139.64,489.95
1980,1,5,0.0,28.29,14.4,21.34,358.35,238.58,0.35,1.01,1.07,62.07,,1.74,0.55,0.0,0.36,3.31,63.05,139.57,489.92
1980,1,6,0.0,28.65,15.51,22.08,373.54,194.5,-3.01,-0.3,3.02,64.0,,1.62,0.51,0.34,0.27,3.45,62.97,139.49,489.86
1980,1,7,0.0,28.53,14.99,21.76,360.8,140.98,-2.71,1.61,3.15,64.05,,1.84,0.56,0.11,0.26,3.41,62.88,139.41,489.79
1980,1,8,0.0,29.07,15.69,22.38,365.59,255.83,-0.65,1.01,1.2,46.88,,1.93,0.56,0.0,0.36,3.31,62.78,139.33,489.73
1980,1,9,0.0,29.03,15.46,22.24,366.07,247.06,0.4,0.96,1.04,47.21,,1.88,0.53,0.01,0.36,3.2,62.7,139.26,489.68
1980,1,10,0.0,30.08,15.33,22.7,352.53,259.04,1.26,0.11,1.26,48.88,,1.94,0.53,0.0,0.34,3.08,62.61,139.18,489.63
1980,1,11,0.0,30.17,15.05,22.61,350.72,253.93,1.55,0.44,1.61,51.11,,2.36,0.62,0.0,0.33,2.98,62.53,139.1,489.59
1980,1,12,0.0,29.99,14.23,22.11,342.26,267.01,0.73,-0.44,0.85,37.95,,2.27,0.58,0.0,0.33,2.88,62.44,139.02,489.54
1980,1,13,0.0,29.28,13.53,21.4,330.97,277.42,0.72,1.41,1.58,44.98,,2.42,0.59,0.0,0.36,2.78,62.35,138.94,489.48
1980,1,14,0.0,29.92,13.72,21.82,329.76,279.54,0.71,1.48,1.64,44.08,,2.45,0.64,0.0,0.35,2.69,62.27,138.86,489.43
1980,1,15,0.0,30.22,13.79,22.0,329.3,274.62,0.75,1.87,2.01,45.47,,2.45,0.59,0.0,0.35,2.62,62.19,138.79,489.37
1980,1,16,0.0,30.21,13.16,21.68,329.45,281.58,0.49,1.76,1.83,51.18,,2.43,0.55,0.0,0.33,2.56,62.1,138.72,489.31
1980,1,17,0.0,30.63,13.51,22.07,334.98,282.72,0.88,1.44,1.69,57.29,,2.48,0.53,0.0,0.32,2.51,62.02,138.65,489.28
1980,1,18,0.0,30.35,14.69,22.52,338.29,282.66,0.8,1.5,1.7,55.28,,2.48,0.51,0.0,0.32,2.46,61.93,138.56,489.23
1980,1,19,0.0,30.58,14.33,22.46,343.63,283.69,0.77,1.01,1.27,40.09,,2.48,0.55,0.0,0.32,2.41,61.87,138.49,489.19
1980,1,20,0.0,30.9,14.17,22.54,337.07,285.13,1.1,0.79,1.35,45.09,,2.49,0.69,0.0,0.31,2.37,61.79,138.44,489.12
1980,1,21,0.0,31.05,14.62,22.84,336.98,285.55,1.15,-0.29,1.19,44.69,,2.45,0.6,0.0,0.29,2.33,61.73,138.37,489.08
1980,1,22,0.0,30.97,13.94,22.46,323.0,290.59,1.47,-0.78,1.66,37.51,,2.4,0.52,0.0,0.3,2.3,61.65,138.3,489.04
1980,1,23,0.0,30.8,11.47,21.14,311.94,295.36,0.79,-0.6,0.99,39.58,,2.4,0.48,0.0,0.3,2.27,61.58,138.23,488.98
1980,1,24,0.0,30.01,11.39,20.7,317.73,296.18,0.7,0.05,0.7,40.26,,2.47,0.47,0.0,0.31,2.25,61.51,138.16,488.92
