year,month,day,prcp(mm/day),tmax(C),tmin(C),tavg(C),srad_lw(w/m2),srad_sw(w/m2),wind_u(m/s),wind_v(m/s),wind(m/s),rel_hum(%),pet(mm/day),pet_gleam(mm/day),aet_gleam(mm/day),evap_canopy(mm/day),evap_surface(mm/day),sm_lvl1(kg/m2),sm_lvl2(kg/m2),sm_lvl3(kg/m2),sm_lvl4(kg/m2)
1980,1,1,0.0,31.99,16.54,24.26,334.88,277.16,2.33,-0.4,2.36,69.15,,2.65,1.43,0.0,1.2,4.87,68.01,187.4,604.79
1980,1,2,0.0,30.38,16.92,23.65,338.14,285.65,1.62,-0.11,1.62,66.78,,2.65,1.4,0.0,1.28,4.73,67.83,187.04,604.42
1980,1,3,0.0,30.23,17.14,23.68,348.21,275.79,1.9,-0.13,1.9,72.18,,2.65,1.37,0.0,1.16,4.63,67.65,186.67,604.04
1980,1,4,0.0,29.24,16.31,22.78,335.07,287.47,1.21,0.86,1.48,66.03,,2.52,1.3,0.0,1.28,4.5,67.46,186.26,603.61
1980,1,5,0.0,29.26,17.35,23.3,344.72,282.78,2.03,0.55,2.1,70.73,,2.44,1.22,0.0,1.19,4.38,67.29,185.87,603.18
1980,1,6,0.0,30.33,17.74,24.03,360.83,282.68,0.19,1.27,1.28,66.86,,2.4,1.18,0.0,1.22,4.25,67.12,185.51,602.79
1980,1,7,0.0,30.89,18.71,24.8,360.45,282.84,-1.61,0.39,1.66,55.49,,2.65,1.29,0.0,1.25,4.13,66.94,185.13,602.31
1980,1,8,0.0,31.0,19.19,25.1,366.33,278.74,-1.28,0.08,1.28,56.54,,2.18,1.06,0.0,1.18,4.0,66.77,184.74,601.88
1980,1,9,0.0,30.91,19.59,25.25,354.41,288.33,-0.34,-0.19,0.39,60.09,,2.5,1.19,0.0,1.21,3.86,66.61,184.39,601.43
1980,1,10,0.0,31.29,18.38,24.84,349.44,289.84,0.44,0.21,0.49,62.31,,2.85,1.3,0.0,1.25,3.74,66.46,184.03,600.96
1980,1,11,0.0,31.54,18.04,24.79,351.57,290.31,1.31,0.83,1.55,67.88,,2.72,1.21,0.0,1.14,3.63,66.31,183.67,600.5
1980,1,12,0.0,31.32,17.73,24.52,351.15,293.55,0.35,0.79,0.86,59.35,,2.81,1.24,0.0,1.21,3.53,66.16,183.31,600.07
1980,1,13,0.0,31.58,17.41,24.49,335.86,296.7,-1.21,0.25,1.24,56.32,,2.8,1.21,0.0,1.25,3.43,66.0,182.96,599.61
1980,1,14,0.0,30.92,17.53,24.22,332.14,298.58,-0.54,0.24,0.59,55.91,,2.81,1.28,0.0,1.24,3.32,65.85,182.63,599.14
1980,1,15,0.0,30.95,16.78,23.86,331.94,299.21,-0.15,0.33,0.36,56.1,,2.79,1.18,0.0,1.29,3.23,65.71,182.28,598.71
1980,1,16,0.0,31.23,17.7,24.46,338.02,298.0,0.5,0.52,0.72,61.06,,2.81,1.15,0.0,1.25,3.15,65.56,181.93,598.26
1980,1,17,0.0,31.13,17.47,24.3,348.19,297.23,0.69,0.92,1.15,66.49,,2.9,1.16,0.0,1.16,3.08,65.42,181.6,597.85
1980,1,18,0.0,30.93,17.79,24.36,352.14,298.88,0.46,0.61,0.76,63.51,,2.9,1.14,0.0,1.16,3.02,65.29,181.27,597.4
1980,1,19,0.0,30.97,17.69,24.33,346.78,302.0,-1.21,0.28,1.24,51.56,,2.84,1.09,0.0,1.22,2.95,65.15,180.95,596.98
1980,1,20,0.0,31.16,17.83,24.49,341.74,303.94,-0.86,-0.25,0.9,54.18,,2.86,1.22,0.0,1.17,2.89,65.01,180.62,596.5
1980,1,21,0.0,31.83,16.9,24.36,338.69,305.75,0.06,-0.29,0.3,52.47,,2.88,1.1,0.0,1.19,2.82,64.88,180.29,596.04
1980,1,22,0.0,31.78,16.95,24.36,338.61,307.57,0.71,0.37,0.8,54.61,,2.91,1.06,0.0,1.2,2.76,64.75,179.97,595.59
1980,1,23,0.0,31.21,16.76,23.98,335.18,309.94,0.91,0.17,0.93,48.63,,2.88,1.02,0.0,1.21,2.71,64.62,179.64,595.15
1980,1,24,0.0,30.94,16.95,23.94,333.07,312.14,0.51,0.27,0.58,56.66,,2.92,1.01,0.0,1.24,2.65,64.49,179.33,594.71
1980,1,25,0.0,30.71,17.41,24.06,342.39,310.3,0.11,0.8,0.81,53.72,,2.96,1.0,0.0,1.18,2.6,64.37,179.02,594.26
1980,1,26,0.0,31.21,17.04,24.12,344.87,311.86,0.38,0.46,0.6,59.1,,2.98,0.99,0.0,1.15,2.55,64.25,178.72,593.79
1980,1,27,0.0,31.33,17.67,24.5,344.72,312.97,2.03,0.53,2.1,60.36,,2.98,0.97,0.0,1.11,2.51,64.13,178.41,593.33
1980,1,28,0.0,30.6,17.64,24.12,334.05,315.96,2.52,-0.41,2.55,61.87,,2.98,0.94,0.0,1.08,2.48,64.0,178.1,592.95
1980,1,29,0.0,29.86,16.48,23.17,332.86,319.93,1.48,0.21,1.49,59.7,,2.93,0.91,0.0,1.18,2.45,63.88,177.78,592.52
1980,1,30,0.0,29.58,16.22,22.9,325.99,322.26,1.86,0.34,1.89,60.06,,2.96,1.16,0.0,1.14,2.43,63.76,177.49,592.08
1980,1,31,0.0,30.12,16.53,23.33,331.7,322.37,1.56,0.8,1.75,58.5,,3.05,0.99,0.0,1.19,2.39,63.64,177.18,591.68
1980,2,1,0.0,30.39,18.5,24.44,347.44,305.38,2.74,0.5,2.79,69.66,,2.17,0.64,0.0,1.0,2.38,63.5,176.86,591.26
