year,month,day,prcp(mm/day),tmax(C),tmin(C),tavg(C),srad_lw(w/m2),srad_sw(w/m2),wind_u(m/s),wind_v(m/s),wind(m/s),rel_hum(%),pet(mm/day),pet_gleam(mm/day),aet_gleam(mm/day),evap_canopy(mm/day),evap_surface(mm/day),sm_lvl1(kg/m2),sm_lvl2(kg/m2),sm_lvl3(kg/m2),sm_lvl4(kg/m2)
1980,1,1,0.0,30.14,13.99,22.06,332.75,267.97,2.61,-0.3,2.63,47.48,,2.37,0.77,0.0,0.21,3.29,69.51,137.22,440.94
1980,1,2,0.0,29.62,14.32,21.97,342.83,261.64,1.23,0.04,1.23,53.68,,2.27,0.72,0.0,0.19,3.22,69.43,137.2,440.93
1980,1,3,0.0,28.77,14.22,21.5,340.48,267.19,0.12,-0.61,0.62,46.55,,2.25,0.63,0.0,0.2,3.14,69.36,137.18,440.92
1980,1,4,0.04,29.16,15.11,22.14,354.06,260.03,-2.82,0.48,2.86,55.0,,2.06,0.56,0.02,0.19,3.08,69.28,137.16,440.92
1980,1,5,0.06,28.8,15.63,22.22,369.45,216.41,-1.74,1.12,2.07,59.18,,1.98,0.5,0.06,0.17,3.09,69.19,137.14,440.91
1980,1,6,0.06,28.63,16.07,22.35,369.35,188.92,-3.06,-0.5,3.1,67.78,,1.68,0.47,0.15,0.14,3.15,69.12,137.12,440.9
1980,1,7,0.02,27.85,15.09,21.47,362.57,186.33,-2.3,0.21,2.31,62.95,,1.82,0.55,0.03,0.15,3.12,69.04,137.1,440.89
1980,1,8,0.0,28.59,15.73,22.16,361.97,253.33,-1.73,-0.2,1.74,44.91,,1.91,0.54,0.0,0.18,3.06,68.97,137.08,440.89
1980,1,9,0.0,29.2,15.42,22.31,364.2,241.03,-1.4,0.29,1.43,42.93,,2.0,0.53,0.01,0.19,2.99,68.9,137.06,440.88
1980,1,10,0.0,29.93,15.25,22.59,357.07,264.79,-0.14,0.23,0.27,42.25,,2.31,0.55,0.0,0.18,2.93,68.83,137.04,440.88
1980,1,11,0.0,30.29,15.6,22.94,360.69,260.49,0.78,1.47,1.66,40.1,,2.56,0.58,0.01,0.18,2.87,68.77,137.02,440.87
1980,1,12,0.0,30.58,16.17,23.38,354.68,269.87,0.48,0.96,1.07,40.02,,2.47,0.53,0.01,0.18,2.82,68.7,137.0,440.86
1980,1,13,0.0,29.83,15.14,22.48,349.81,273.67,-0.34,1.49,1.53,40.4,,2.54,0.52,0.0,0.18,2.77,68.63,136.98,440.86
1980,1,14,0.0,30.22,14.72,22.47,344.8,276.17,-0.66,1.3,1.46,41.57,,2.53,0.64,0.0,0.17,2.73,68.57,136.96,440.85
1980,1,15,0.0,30.44,14.52,22.48,346.08,266.43,-0.66,2.32,2.41,39.83,,2.54,0.55,0.0,0.18,2.7,68.51,136.94,440.84
1980,1,16,0.0,30.39,14.36,22.38,343.95,277.81,-0.7,1.62,1.76,41.96,,2.53,0.5,0.0,0.17,2.67,68.44,136.92,440.83
1980,1,17,0.0,30.54,14.53,22.54,348.0,279.42,-0.47,1.84,1.9,41.86,,2.56,0.47,0.0,0.17,2.65,68.38,136.91,440.83
1980,1,18,0.0,30.61,15.09,22.85,352.11,279.81,-0.94,1.66,1.91,39.53,,2.55,0.46,0.0,0.17,2.63,68.32,136.89,440.82
1980,1,19,0.0,30.91,14.7,22.8,354.96,280.78,-1.41,1.14,1.81,37.9,,2.59,0.59,0.0,0.17,2.6,68.27,136.87,440.82
1980,1,20,0.0,30.94,14.96,22.95,356.08,281.37,-0.43,0.76,0.87,37.79,,2.62,0.62,0.0,0.17,2.58,68.21,136.85,440.81
1980,1,21,0.0,31.48,15.41,23.44,351.41,282.58,0.68,-0.21,0.71,36.6,,2.61,0.54,0.0,0.16,2.57,68.16,136.84,440.8
1980,1,22,0.0,31.59,15.14,23.36,343.59,285.29,1.41,-0.95,1.7,33.78,,2.56,0.47,0.0,0.17,2.56,68.11,136.82,440.8
1980,1,23,0.0,31.5,14.2,22.85,327.94,290.11,-0.09,-1.51,1.51,33.65,,2.54,0.43,0.0,0.17,2.55,68.06,136.8,440.79
1980,1,24,0.0,30.9,13.99,22.44,334.45,290.36,-0.68,-0.07,0.68,36.56,,2.61,0.49,0.0,0.17,2.54,68.01,136.78,440.78
1980,1,25,0.0,31.34,14.38,22.86,349.69,287.17,-0.42,0.98,1.07,36.28,,2.7,0.45,0.0,0.16,2.54,67.96,136.77,440.78
1980,1,26,0.0,31.65,15.05,23.35,349.47,289.82,0.34,0.84,0.91,38.64,,2.69,0.41,0.01,0.16,2.53,67.91,136.75,440.77
1980,1,27,0.0,31.92,15.75,23.84,339.58,292.31,2.11,-0.2,2.12,34.36,,2.65,0.38,0.0,0.16,2.53,67.87,136.74,440.76
1980,1,28,0.0,31.58,15.32,23.45,326.51,297.43,2.03,-1.81,2.72,36.61,,2.64,0.36,0.0,0.17,2.53,67.81,136.72,440.76
1980,1,29,0.0,30.4,13.45,21.92,314.88,301.99,0.39,-1.91,1.95,29.42,,2.59,0.35,0.0,0.17,2.53,67.76,136.7,440.75
1980,1,30,0.0,29.62,12.44,21.03,316.16,303.94,-0.51,-0.54,0.74,29.98,,2.64,0.38,0.0,0.17,2.53,67.71,136.69,440.74
1980,1,31,0.0,30.3,13.42,21.86,331.35,302.13,-0.93,1.46,1.73,31.72,,2.76,0.35,0.0,0.17,2.53,67.66,136.67,440.74
1980,2,1,0.0,31.26,15.66,23.46,349.11,297.09,1.52,2.4,2.84,41.48,,2.59,0.31,0.02,0.16,2.53,67.61,136.65,440.73
1980,2,2,0.0,31.16,16.57,23.86,348.29,281.07,2.49,1.21,2.77,44.66,,2.38,0.28,0.0,0.16,2.54,67.55,136.63,440.72
1980,2,3,0.0,30.0,15.55,22.78,338.94,300.1,2.18,0.46,2.23,42.62,,2.53,0.29,0.0,0.16,2.53,67.5,136.61,440.71
1980,2,4,0.0,30.16,15.39,22.78,333.01,302.26,1.65,-0.41,1.7,40.16,,2.57,0.28,0.0,0.16,2.53,67.45,136.6,440.71
1980,2,5,0.0,30.19,14.55,22.37,321.89,310.18,1.04,-1.17,1.57,29.27,,2.75,0.29,0.0,0.17,2.53,67.41,136.58,440.7
