year,month,day,prcp(mm/day),tmax(C),tmin(C),tavg(C),srad_lw(w/m2),srad_sw(w/m2),wind_u(m/s),wind_v(m/s),wind(m/s),rel_hum(%),pet(mm/day),pet_gleam(mm/day),aet_gleam(mm/day),evap_canopy(mm/day),evap_surface(mm/day),sm_lvl1(kg/m2),sm_lvl2(kg/m2),sm_lvl3(kg/m2),sm_lvl4(kg/m2)
1980,1,1,0.0,30.44,16.15,23.3,342.32,276.46,1.09,1.4,1.77,43.89,,2.48,0.57,0.0,0.14,2.65,71.66,127.02,426.35
1980,1,2,0.0,30.41,16.2,23.3,345.76,276.57,-0.71,2.53,2.63,50.54,,2.5,0.59,0.0,0.14,2.63,71.58,127.02,426.35
1980,1,3,0.0,29.99,16.2,23.1,358.09,275.51,-1.28,3.26,3.5,47.84,,2.4,0.52,0.0,0.14,2.62,71.5,127.03,426.35
1980,1,4,0.0,30.16,16.89,23.52,362.75,274.89,-3.95,3.02,4.97,43.67,,2.48,0.52,0.01,0.14,2.61,71.43,127.03,426.35
1980,1,5,0.0,30.09,16.84,23.46,356.69,263.5,-3.55,2.95,4.62,51.29,,2.54,0.51,0.01,0.14,2.62,71.34,127.03,426.35
1980,1,6,0.0,29.82,17.36,23.59,358.51,271.43,-2.87,0.23,2.88,54.79,,2.29,0.44,0.0,0.14,2.61,71.26,127.03,426.35
1980,1,7,0.0,29.08,17.08,23.08,373.91,272.74,-3.02,-1.07,3.2,44.47,,1.98,0.37,0.0,0.14,2.61,71.19,127.03,426.35
1980,1,8,0.0,28.76,17.36,23.06,355.1,266.11,-2.24,-0.64,2.33,43.36,,2.02,0.37,0.0,0.14,2.61,71.12,127.03,426.35
1980,1,9,0.0,28.83,16.43,22.63,358.56,274.86,-2.82,-1.05,3.01,42.79,,2.46,0.43,0.0,0.14,2.61,71.06,127.03,426.35
1980,1,10,0.0,29.57,15.71,22.64,349.79,283.28,-2.12,0.36,2.15,45.9,,2.55,0.44,0.0,0.13,2.6,70.99,127.03,426.35
1980,1,11,0.0,30.07,16.74,23.4,348.21,283.89,-1.31,3.04,3.31,44.69,,2.6,0.43,0.01,0.14,2.61,70.93,127.03,426.35
1980,1,12,0.0,30.21,16.44,23.33,341.25,286.29,-1.36,3.25,3.52,42.23,,2.58,0.41,0.0,0.14,2.61,70.86,127.03,426.35
1980,1,13,0.0,29.7,16.17,22.94,337.57,286.21,-2.17,2.52,3.33,42.46,,2.56,0.39,0.0,0.14,2.61,70.79,127.04,426.35
1980,1,14,0.0,29.64,15.1,22.37,335.61,287.68,-2.21,1.89,2.91,41.75,,2.53,0.58,0.0,0.14,2.61,70.73,127.04,426.35
1980,1,15,0.0,29.47,14.59,22.03,343.77,286.78,-2.27,2.64,3.48,42.1,,2.55,0.48,0.0,0.14,2.61,70.66,127.04,426.35
1980,1,16,0.0,29.44,15.41,22.42,336.97,288.12,-2.01,2.51,3.22,40.41,,2.57,0.41,0.0,0.14,2.61,70.6,127.04,426.35
1980,1,17,0.0,29.43,15.61,22.52,340.96,288.96,-1.95,1.93,2.74,43.07,,2.55,0.36,0.0,0.14,2.61,70.54,127.04,426.35
1980,1,18,0.0,29.91,15.48,22.7,347.0,290.78,-2.07,1.6,2.62,42.94,,2.56,0.35,0.0,0.14,2.6,70.47,127.04,426.35
1980,1,19,0.0,29.84,15.21,22.52,345.87,291.4,-3.52,1.18,3.71,42.27,,2.63,0.34,0.0,0.14,2.6,70.41,127.05,426.35
1980,1,20,0.0,29.91,15.26,22.58,346.07,292.23,-1.76,0.88,1.97,44.81,,2.63,0.33,0.0,0.14,2.6,70.36,127.06,426.35
1980,1,21,0.0,30.91,15.85,23.38,352.73,293.58,-0.49,0.97,1.09,37.96,,2.67,0.32,0.0,0.14,2.6,70.31,127.06,426.35
1980,1,22,0.0,31.34,16.29,23.82,364.71,292.88,1.0,1.12,1.5,35.63,,2.74,0.32,0.0,0.14,2.6,70.26,127.06,426.35
1980,1,23,0.0,31.55,17.09,24.32,348.48,295.19,0.11,-0.68,0.69,35.96,,2.39,0.27,0.0,0.14,2.6,70.21,127.06,426.35
1980,1,24,0.0,31.74,16.9,24.32,356.96,295.74,-0.64,0.55,0.84,37.68,,2.53,0.32,0.0,0.14,2.6,70.16,127.06,426.35
1980,1,25,0.0,31.54,17.12,24.33,382.67,254.15,-1.84,2.13,2.81,39.62,,2.77,0.3,0.02,0.13,2.6,70.1,127.06,426.35
1980,1,26,0.0,31.15,17.24,24.2,375.5,295.85,-0.31,1.28,1.32,41.08,,2.78,0.29,0.0,0.14,2.6,70.05,127.06,426.35
1980,1,27,0.0,31.32,17.72,24.52,362.88,259.4,0.83,1.28,1.53,37.49,,2.79,0.28,0.01,0.14,2.6,70.01,127.06,426.35
1980,1,28,0.0,32.02,17.41,24.72,337.11,305.66,0.96,-0.3,1.01,34.24,,2.82,0.27,0.0,0.14,2.6,69.96,127.06,426.35
1980,1,29,0.0,31.75,16.7,24.22,332.58,308.31,-0.46,-1.43,1.5,33.46,,2.75,0.25,0.0,0.14,2.6,69.92,127.06,426.35
1980,1,30,0.0,30.47,15.46,22.96,334.86,309.32,-1.3,-0.11,1.3,33.93,,2.8,0.31,0.0,0.14,2.6,69.87,127.06,426.35
1980,1,31,0.0,31.17,16.98,24.08,343.03,306.7,-0.99,2.9,3.06,40.13,,2.89,0.25,0.0,0.14,2.6,69.82,127.06,426.35
1980,2,1,0.0,31.49,18.2,24.84,366.46,300.4,-2.27,3.49,4.16,40.2,,2.79,0.24,0.0,0.14,2.61,69.77,127.06,426.35
1980,2,2,0.0,31.13,18.29,24.71,363.97,307.06,-0.96,3.59,3.72,38.85,,2.89,0.24,0.01,0.14,2.61,69.71,127.06,426.35
1980,2,3,0.0,31.46,17.77,24.62,364.97,305.11,-1.09,2.29,2.54,44.57,,2.86,0.22,0.01,0.13,2.61,69.66,127.06,426.35
1980,2,4,0.0,31.06,18.68,24.87,365.04,303.34,0.7,1.01,1.23,38.94,,2.42,0.18,0.0,0.13,2.61,69.61,127.06,426.35
1980,2,5,0.0,31.28,17.72,24.5,363.53,310.48,0.03,0.66,0.66,40.68,,2.88,0.21,0.0,0.14,2.6,69.56,127.07,426.35
1980,2,6,0.0,31.71,18.39,25.05,364.2,313.38,-0.55,-0.94,1.09,32.76,,2.83,0.2,0.0,0.15,2.6,69.53,127.07,426.35
1980,2,7,0.0,32.56,19.03,25.8,386.52,294.94,-0.86,0.24,0.89,43.16,,2.22,0.15,0.01,0.13,2.6,69.49,127.07,426.35
1980,2,8,0.0,32.5,19.17,25.84,388.71,272.73,-1.51,2.11,2.59,38.47,,2.39,0.16,0.05,0.13,2.6,69.45,127.07,426.35
1980,2,9,0.0,32.3,19.22,25.76,373.73,310.07,-0.76,1.14,1.37,36.98,,2.95,0.19,0.0,0.13,2.6,69.41,127.07,426.35
1980,2,10,0.0,33.02,19.19,26.11,369.82,315.05,-0.83,1.75,1.94,32.36,,2.92,0.18,0.01,0.13,2.59,69.38,127.07,426.35
1980,2,11,0.0,33.58,19.82,26.7,372.54,315.33,-2.14,2.73,3.47,37.17,,2.39,0.14,0.0,0.13,2.6,69.34,127.07,426.35
1980,2,12,0.0,32.32,19.98,26.15,369.04,309.31,-3.22,1.53,3.57,39.33,,2.51,0.14,0.0,0.13,2.6,69.3,127.07,426.35
1980,2,13,0.0,32.31,19.51,25.91,381.53,306.25,-2.13,0.29,2.15,33.96,,2.85,0.16,0.03,0.13,2.6,69.26,127.07,426.35
1980,2,14,0.0,32.5,19.53,26.02,369.94,319.6,-0.84,1.9,2.08,30.86,,2.95,0.16,0.01,0.14,2.6,69.22,127.07,426.35
1980,2,15,0.0,33.15,19.98,26.56,384.48,251.02,0.15,1.39,1.4,38.2,,2.83,0.19,0.04,0.13,2.6,69.18,127.07,426.35
1980,2,16,0.0,33.73,19.48,26.6,378.15,321.95,0.53,0.23,0.58,31.67,,3.09,0.16,0.01,0.14,2.6,69.15,127.07,426.35
1980,2,17,0.0,33.23,18.48,25.85,365.69,324.92,0.05,-0.38,0.38,29.95,,3.15,0.16,0.0,0.14,2.59,69.12,127.07,426.35
1980,2,18,0.0,34.07,19.89,26.98,365.61,323.95,-1.32,1.8,2.23,33.88,,2.97,0.14,0.02,0.14,2.6,69.09,127.07,426.35
1980,2,19,0.0,33.93,20.3,27.12,384.87,322.64,-1.49,1.92,2.43,30.55,,2.9,0.13,0.01,0.13,2.6,69.05,127.07,426.35
