year,month,day,prcp(mm/day),tmax(C),tmin(C),tavg(C),srad_lw(w/m2),srad_sw(w/m2),wind_u(m/s),wind_v(m/s),wind(m/s),rel_hum(%),pet(mm/day),pet_gleam(mm/day),aet_gleam(mm/day),evap_canopy(mm/day),evap_surface(mm/day),sm_lvl1(kg/m2),sm_lvl2(kg/m2),sm_lvl3(kg/m2),sm_lvl4(kg/m2)
1980,1,1,0.0,29.45,16.48,22.96,332.39,267.35,1.0,0.47,1.1,66.08,,2.4,1.64,0.0,0.65,2.79,56.46,173.92,562.23
1980,1,2,0.0,29.29,17.36,23.32,342.95,266.96,1.07,0.24,1.1,65.44,,2.43,1.69,0.0,0.56,2.71,56.28,173.5,561.99
1980,1,3,0.67,29.21,17.3,23.26,348.97,255.66,1.18,-0.38,1.24,68.67,,2.18,1.49,0.02,0.52,2.65,56.1,173.08,561.73
1980,1,4,0.11,28.87,17.79,23.33,359.73,238.89,-1.79,0.5,1.86,76.02,,1.94,1.4,0.36,0.71,2.81,55.92,172.66,561.47
1980,1,5,0.14,26.68,17.7,22.19,354.36,260.27,-1.85,1.08,2.14,75.53,,2.17,1.5,0.0,0.75,2.84,55.73,172.23,561.23
1980,1,6,0.0,27.54,17.39,22.46,350.46,223.28,-0.48,-1.45,1.53,76.15,,2.15,1.46,0.03,0.78,2.97,55.56,171.81,560.99
1980,1,7,0.35,27.15,16.61,21.88,329.64,264.11,-0.12,-1.88,1.88,57.12,,2.16,1.39,0.0,0.76,2.92,55.37,171.37,560.73
1980,1,8,0.0,27.4,14.63,21.02,295.4,280.17,0.09,-1.34,1.34,46.72,,2.34,1.48,0.0,0.81,2.84,55.17,170.9,560.46
1980,1,9,0.0,27.42,13.18,20.3,296.66,280.26,-0.06,-1.71,1.71,58.43,,2.35,1.46,0.0,0.8,2.76,54.97,170.41,560.16
1980,1,10,0.0,27.58,12.94,20.26,300.33,278.9,-0.5,-1.5,1.58,45.82,,2.4,1.47,0.0,0.8,2.68,54.77,169.94,559.88
1980,1,11,0.0,28.0,13.61,20.8,318.16,274.98,-0.71,-0.96,1.19,59.0,,2.44,1.47,0.0,0.66,2.6,54.6,169.5,559.62
1980,1,12,0.0,28.75,14.89,21.82,328.55,276.16,-1.33,0.43,1.4,63.35,,2.46,1.67,0.0,0.6,2.52,54.45,169.12,559.37
1980,1,13,0.0,29.19,15.95,22.57,336.26,274.14,-0.0,-0.43,0.43,63.91,,2.51,1.51,0.0,0.63,2.45,54.3,168.73,559.14
1980,1,14,0.0,29.52,16.14,22.83,342.83,275.05,-1.07,-0.25,1.1,56.23,,2.41,1.4,0.0,0.57,2.38,54.14,168.33,558.88
1980,1,15,0.0,29.69,16.65,23.17,344.94,270.59,-0.67,0.65,0.93,60.77,,2.42,1.38,0.0,0.58,2.31,53.99,167.94,558.6
1980,1,16,0.0,29.67,17.23,23.45,347.68,274.56,0.41,0.04,0.41,64.66,,2.36,1.32,0.0,0.67,2.26,53.84,167.54,558.35
1980,1,17,0.03,29.53,16.89,23.21,354.97,273.91,0.09,0.19,0.21,55.72,,2.18,1.2,0.0,0.58,2.19,53.7,167.19,558.07
1980,1,18,0.0,29.89,16.95,23.42,351.72,268.94,-0.45,-0.37,0.58,56.39,,2.5,1.44,0.0,0.55,2.13,53.55,166.79,557.79
1980,1,19,0.0,30.2,16.81,23.5,333.53,281.01,-1.08,-0.12,1.09,51.68,,2.56,1.37,0.0,0.55,2.08,53.42,166.43,557.56
1980,1,20,0.0,30.5,16.26,23.38,331.9,281.47,-0.73,-0.97,1.21,46.9,,2.64,1.39,0.0,0.55,2.03,53.28,166.07,557.33
1980,1,21,0.0,30.64,16.88,23.76,331.41,281.53,-0.07,-0.77,0.77,54.13,,2.54,1.31,0.0,0.52,1.98,53.15,165.7,557.07
1980,1,22,0.0,30.19,17.32,23.76,356.67,273.06,0.78,-0.41,0.88,56.17,,2.61,1.32,0.0,0.52,1.95,53.01,165.34,556.8
1980,1,23,0.0,30.81,18.5,24.66,340.69,257.46,1.32,-0.7,1.49,61.64,,2.51,1.24,0.23,0.66,1.95,52.86,164.93,556.52
