year,month,day,prcp(mm/day),tmax(C),tmin(C),tavg(C),srad_lw(w/m2),srad_sw(w/m2),wind_u(m/s),wind_v(m/s),wind(m/s),rel_hum(%),pet(mm/day),pet_gleam(mm/day),aet_gleam(mm/day),evap_canopy(mm/day),evap_surface(mm/day),sm_lvl1(kg/m2),sm_lvl2(kg/m2),sm_lvl3(kg/m2),sm_lvl4(kg/m2)
1980,1,1,0.0,31.64,22.1,26.87,377.72,288.97,0.46,0.3,0.55,75.01,,3.27,2.87,0.0,2.41,12.38,56.53,164.39,384.2
1980,1,2,0.0,31.37,21.69,26.53,372.14,320.84,0.36,0.3,0.47,73.73,,3.09,2.71,0.0,2.17,11.85,55.97,163.41,383.98
1980,1,3,0.0,31.23,22.13,26.68,376.29,320.84,1.03,0.25,1.06,76.41,,3.14,2.73,0.0,2.02,11.36,55.43,162.46,383.75
1980,1,4,0.0,31.27,21.36,26.32,370.67,295.57,-0.19,-0.71,0.73,70.69,,3.07,2.66,0.0,2.02,10.89,54.91,161.5,383.55
1980,1,5,0.0,32.11,20.63,26.37,396.2,283.11,-0.64,-0.28,0.7,72.38,,3.12,2.7,0.12,1.98,10.57,54.4,160.53,383.34
1980,1,6,0.0,31.26,21.43,26.34,381.62,314.12,-0.82,-0.99,1.29,67.92,,3.24,2.79,0.02,1.89,10.14,53.95,159.63,383.17
1980,1,7,0.0,31.1,21.27,26.18,366.39,327.23,-0.86,-1.04,1.35,64.7,,3.22,2.76,0.0,1.91,9.71,53.5,158.72,382.92
1980,1,8,0.0,31.44,21.56,26.5,376.2,319.14,-0.66,-0.63,0.91,61.99,,3.11,2.66,0.0,2.02,9.28,53.05,157.79,382.71
1980,1,9,0.0,31.52,21.46,26.49,376.24,319.27,-0.52,-0.69,0.86,66.41,,3.22,2.74,0.0,1.84,8.87,52.63,156.92,382.5
1980,1,10,0.0,31.66,20.89,26.28,367.0,325.02,-0.84,-0.84,1.19,68.47,,3.2,2.72,0.0,1.95,8.51,52.21,156.0,382.23
1980,1,11,0.0,31.23,20.06,25.64,361.68,328.56,-0.34,-0.54,0.64,64.88,,3.2,2.71,0.0,2.04,8.16,51.79,155.08,382.09
1980,1,12,0.0,31.15,20.95,26.05,384.5,301.58,-0.69,-1.13,1.32,64.26,,3.22,2.72,0.0,1.68,7.83,51.41,154.24,381.87
1980,1,13,0.0,31.41,20.65,26.03,377.64,311.75,-0.68,-0.72,0.99,65.67,,3.24,2.72,0.0,1.86,7.52,51.02,153.35,381.62
1980,1,14,0.0,31.55,21.02,26.28,375.28,320.04,-0.22,-0.8,0.83,66.84,,3.24,2.71,0.0,1.62,7.21,50.66,152.52,381.4
1980,1,15,0.0,31.85,21.17,26.51,377.99,324.55,-0.85,-0.76,1.14,64.91,,3.27,2.72,0.0,1.62,6.9,50.32,151.7,381.23
1980,1,16,0.0,31.94,21.48,26.71,375.91,319.0,-1.02,-1.04,1.46,67.81,,3.24,2.68,0.0,1.45,6.67,49.98,150.9,380.95
1980,1,17,0.0,31.41,20.72,26.06,355.64,329.78,-1.02,-1.17,1.55,65.34,,3.3,2.72,0.0,1.57,6.42,49.65,150.12,380.78
1980,1,18,0.0,31.59,20.65,26.12,354.99,343.36,-0.74,-0.97,1.22,60.38,,2.67,2.19,0.0,1.51,6.16,49.36,149.38,380.62
1980,1,19,0.0,31.91,21.37,26.64,385.78,317.92,-1.39,-0.56,1.5,64.7,,3.26,2.66,0.02,1.37,5.94,49.06,148.63,380.34
1980,1,20,0.0,32.39,21.16,26.78,367.64,325.61,-0.94,-0.96,1.34,62.03,,3.21,2.61,0.0,1.44,5.74,48.79,147.91,380.13
1980,1,21,0.0,32.07,21.04,26.56,361.12,338.96,-0.55,-0.95,1.1,62.33,,3.06,2.48,0.0,1.41,5.52,48.51,147.18,379.91
1980,1,22,0.0,30.66,20.33,25.49,363.39,339.04,-0.06,-0.42,0.42,63.77,,3.16,2.54,0.0,1.31,5.31,48.25,146.49,379.74
1980,1,23,0.0,31.45,20.31,25.88,364.31,336.23,0.06,-0.78,0.78,66.48,,3.28,2.62,0.0,1.18,5.1,48.0,145.83,379.54
1980,1,24,0.0,31.75,20.41,26.08,365.33,340.98,-0.09,-0.35,0.36,66.93,,3.29,2.61,0.0,1.17,4.9,47.76,145.19,379.32
1980,1,25,0.0,31.53,20.5,26.02,372.14,333.0,-0.85,-1.16,1.44,61.76,,3.2,2.52,0.0,1.19,4.74,47.51,144.46,379.1
1980,1,26,0.0,31.9,21.1,26.5,369.06,339.12,-0.11,-1.46,1.46,62.98,,3.35,2.61,0.0,1.14,4.57,47.29,143.84,378.92
1980,1,27,0.0,31.52,21.34,26.43,371.79,340.52,0.44,0.0,0.44,68.99,,3.4,2.63,0.0,1.06,4.4,47.07,143.24,378.71
1980,1,28,0.0,31.88,21.7,26.79,384.48,336.49,1.14,0.98,1.5,70.49,,3.29,2.53,0.0,1.02,4.23,46.86,142.61,378.51
1980,1,29,0.0,32.18,22.02,27.1,396.48,331.85,1.76,0.8,1.93,74.15,,3.3,2.51,0.07,0.91,4.13,46.66,142.02,378.28
1980,1,30,0.0,32.18,22.0,27.09,378.97,341.6,0.26,1.39,1.41,73.27,,3.37,2.56,0.0,0.97,4.01,46.46,141.42,378.12
1980,1,31,0.0,32.73,21.51,27.12,376.04,339.23,-0.14,0.01,0.14,66.22,,3.37,2.52,0.04,0.97,3.89,46.25,140.81,377.95
1980,2,1,0.0,31.55,21.86,26.7,380.24,339.83,0.92,1.13,1.46,72.53,,3.38,2.8,0.05,0.94,3.8,46.06,140.18,377.68
1980,2,2,0.0,31.88,23.16,27.52,396.02,302.5,0.39,0.72,0.82,80.62,,2.73,2.1,0.24,0.76,4.31,45.87,139.62,377.52
1980,2,3,0.0,31.9,23.34,27.62,396.87,319.14,0.39,-0.6,0.72,74.27,,3.08,2.3,0.38,0.88,4.67,45.71,139.1,377.36
1980,2,4,0.0,31.87,23.0,27.44,389.46,332.86,0.44,1.35,1.42,72.86,,3.13,2.27,0.03,0.96,4.54,45.54,138.54,377.16
1980,2,5,0.0,31.99,22.84,27.42,394.52,321.27,0.99,1.52,1.81,77.69,,3.31,2.38,0.25,0.89,4.45,45.37,137.96,376.93
1980,2,6,0.0,31.15,22.85,27.0,391.03,325.23,0.64,1.03,1.21,74.69,,3.16,2.25,0.0,0.92,4.31,45.2,137.43,376.76
1980,2,7,0.0,32.42,22.07,27.24,364.92,354.11,-0.04,-0.91,0.91,64.76,,3.45,2.42,0.0,0.97,4.14,45.06,136.94,376.57
1980,2,8,0.0,32.61,22.02,27.32,355.13,358.02,-0.31,-0.76,0.82,59.98,,3.48,2.41,0.0,0.97,3.98,44.92,136.47,376.4
1980,2,9,0.0,32.81,22.47,27.64,352.84,360.48,-0.7,-0.81,1.07,58.53,,3.49,2.39,0.0,0.96,3.83,44.79,136.0,376.17
1980,2,10,0.0,32.83,21.68,27.26,348.07,367.07,0.16,-0.72,0.74,59.51,,3.44,2.32,0.0,0.95,3.69,44.66,135.51,375.96
1980,2,11,0.0,32.29,21.27,26.78,352.88,365.4,-0.49,-0.96,1.08,58.59,,3.42,2.28,0.0,1.04,3.55,44.54,135.07,375.8
1980,2,12,0.0,32.12,20.97,26.54,349.62,363.64,-1.19,-0.81,1.44,54.19,,3.45,2.27,0.0,0.91,3.43,44.42,134.59,375.65
1980,2,13,0.0,32.29,21.02,26.66,368.62,358.59,-0.49,-0.93,1.05,61.86,,3.48,2.25,0.0,0.86,3.32,44.3,134.15,375.49
1980,2,14,0.0,32.42,21.48,26.95,370.37,364.27,1.71,0.36,1.75,71.93,,3.52,2.25,0.0,0.84,3.21,44.18,133.72,375.23
1980,2,15,0.0,32.18,22.31,27.24,374.85,363.2,1.2,0.91,1.51,69.16,,3.41,2.15,0.0,0.79,3.1,44.07,133.29,375.04
1980,2,16,0.0,31.99,22.53,27.26,386.36,350.08,0.71,1.2,1.39,78.6,,3.55,2.2,0.03,0.73,3.02,43.95,132.8,374.91
1980,2,17,0.0,32.72,22.25,27.48,372.21,362.74,0.97,0.29,1.01,71.45,,3.6,2.2,0.0,0.76,2.93,43.84,132.37,374.71
1980,2,18,0.0,32.69,21.99,27.34,371.21,365.74,0.07,0.7,0.7,72.79,,3.55,2.14,0.0,0.76,2.84,43.74,131.97,374.52
1980,2,19,0.0,32.89,22.01,27.45,365.57,366.89,0.71,-0.87,1.12,65.14,,3.59,2.14,0.0,0.75,2.74,43.65,131.61,374.31
1980,2,20,0.0,33.01,21.86,27.44,360.17,370.13,-0.6,-1.31,1.44,55.6,,3.56,2.08,0.0,0.75,2.66,43.56,131.23,374.13
1980,2,21,0.0,32.73,22.06,27.39,367.36,360.17,-0.64,-0.68,0.93,59.55,,3.62,2.09,0.0,0.72,2.58,43.47,130.87,374.01
1980,2,22,0.0,32.49,21.61,27.05,361.97,367.65,0.32,-0.4,0.51,66.09,,3.6,2.04,0.0,0.74,2.52,43.39,130.46,373.8
1980,2,23,0.0,32.82,21.71,27.26,356.32,374.06,0.77,0.54,0.94,64.67,,3.6,2.01,0.0,0.71,2.45,43.29,130.1,373.59
1980,2,24,0.0,33.13,21.56,27.34,353.66,378.85,0.5,0.94,1.06,65.68,,3.61,1.98,0.0,0.7,2.38,43.21,129.71,373.46
1980,2,25,0.0,33.46,21.69,27.58,361.48,376.95,0.24,1.46,1.48,73.03,,3.63,1.96,0.0,0.63,2.31,43.13,129.33,373.23
1980,2,26,0.0,33.88,22.34,28.11,365.97,375.23,0.58,1.04,1.19,72.0,,3.66,1.95,0.0,0.63,2.25,43.05,128.98,373.1
1980,2,27,0.0,33.52,22.09,27.8,370.25,374.98,0.76,1.3,1.51,74.62,,3.69,1.93,0.0,0.64,2.19,42.97,128.62,372.92
1980,2,28,0.0,33.08,22.2,27.64,384.37,372.91,1.91,1.22,2.27,72.72,,3.73,1.92,0.0,0.61,2.14,42.9,128.28,372.76
1980,2,29,0.0,34.15,23.18,28.66,400.46,363.69,2.19,0.97,2.4,76.89,,3.79,1.91,0.13,0.57,2.45,42.82,127.89,372.58
1980,3,1,0.0,33.46,23.26,28.36,407.0,339.76,1.26,1.68,2.1,78.76,,3.72,1.99,0.13,0.53,2.77,42.75,127.55,372.4
1980,3,2,0.0,33.89,23.85,28.87,390.75,360.43,1.48,1.83,2.35,74.05,,3.76,1.85,0.0,0.64,2.78,42.67,127.21,372.22
1980,3,3,0.0,33.99,23.49,28.74,384.07,369.89,0.75,1.31,1.51,72.89,,3.84,1.85,0.0,0.61,2.7,42.61,126.9,372.01
1980,3,4,0.0,33.33,23.89,28.61,383.46,372.9,0.17,1.76,1.77,73.97,,3.81,1.8,0.0,0.6,2.61,42.55,126.57,371.88
1980,3,5,0.0,33.49,23.39,28.44,382.47,372.85,0.95,1.59,1.85,71.22,,3.76,1.76,0.0,0.6,2.54,42.48,126.25,371.71
