year,month,day,prcp(mm/day),tmax(C),tmin(C),tavg(C),srad_lw(w/m2),srad_sw(w/m2),wind_u(m/s),wind_v(m/s),wind(m/s),rel_hum(%),pet(mm/day),pet_gleam(mm/day),aet_gleam(mm/day),evap_canopy(mm/day),evap_surface(mm/day),sm_lvl1(kg/m2),sm_lvl2(kg/m2),sm_lvl3(kg/m2),sm_lvl4(kg/m2)
1980,1,1,0.01,29.25,13.45,21.35,336.1,252.53,3.15,-0.43,3.18,58.78,,2.25,1.27,0.0,0.39,4.2,71.23,180.94,466.68
1980,1,2,0.0,28.0,13.45,20.72,336.71,248.25,1.42,-0.22,1.44,55.43,,1.98,0.92,0.0,0.37,4.09,71.12,180.8,466.68
1980,1,3,0.07,27.07,12.82,19.94,329.45,245.81,-0.56,-1.95,2.03,45.31,,2.1,0.93,0.0,0.39,3.97,71.01,180.65,466.67
1980,1,4,0.5,27.32,13.48,20.4,349.13,208.38,-3.0,-0.72,3.09,68.31,,1.99,0.9,0.1,0.32,3.92,70.89,180.51,466.66
1980,1,5,2.44,25.46,14.72,20.09,377.31,113.49,-2.66,-1.0,2.84,80.55,,1.37,0.7,0.68,0.12,5.02,70.83,180.45,466.65
1980,1,6,1.45,24.66,14.48,19.57,369.12,158.59,-2.93,-0.24,2.94,75.6,,1.5,0.89,0.54,0.23,6.0,70.75,180.36,466.65
1980,1,7,0.91,24.58,13.28,18.93,353.27,218.35,-2.03,0.97,2.25,62.56,,2.05,1.35,0.0,0.43,5.83,70.64,180.21,466.64
1980,1,8,0.0,26.97,14.38,20.68,358.72,252.28,-0.84,-0.08,0.84,52.3,,2.02,1.21,0.0,0.47,5.6,70.54,180.07,466.64
1980,1,9,0.0,28.61,15.03,21.82,369.63,231.4,-0.61,0.79,1.0,48.79,,1.95,1.04,0.01,0.46,5.36,70.44,179.94,466.63
1980,1,10,0.0,29.21,15.66,22.44,368.44,245.46,0.7,0.1,0.71,46.77,,2.05,0.96,0.01,0.45,5.13,70.34,179.8,466.63
1980,1,11,0.0,29.68,15.26,22.47,361.95,243.63,1.18,0.43,1.26,44.56,,2.43,1.01,0.03,0.44,4.93,70.25,179.67,466.62
