year,month,day,prcp(mm/day),tmax(C),tmin(C),tavg(C),srad_lw(w/m2),srad_sw(w/m2),wind_u(m/s),wind_v(m/s),wind(m/s),rel_hum(%),pet(mm/day),pet_gleam(mm/day),aet_gleam(mm/day),evap_canopy(mm/day),evap_surface(mm/day),sm_lvl1(kg/m2),sm_lvl2(kg/m2),sm_lvl3(kg/m2),sm_lvl4(kg/m2)
1980,1,1,0.0,29.82,15.16,22.49,342.25,302.83,1.17,-0.44,1.25,71.26,,3.09,2.84,0.0,2.19,16.4,74.66,192.52,521.2
1980,1,2,0.0,29.02,15.16,22.09,342.14,299.07,1.17,0.44,1.25,71.0,,3.12,2.86,0.0,2.09,16.09,74.21,191.74,520.58
1980,1,3,0.0,28.97,15.44,22.2,339.46,295.82,1.04,0.09,1.04,72.85,,2.99,2.73,0.0,1.96,15.8,73.77,191.02,520.08
1980,1,4,0.0,29.1,15.79,22.44,350.13,299.57,0.51,0.66,0.83,72.06,,3.12,2.83,0.0,2.08,15.49,73.32,190.25,519.46
1980,1,5,0.0,29.14,16.21,22.68,354.99,300.47,0.97,0.36,1.03,76.09,,2.98,2.69,0.0,1.92,15.21,72.89,189.54,518.97
1980,1,6,0.0,29.31,16.22,22.76,358.64,300.7,0.74,0.22,0.77,70.55,,3.09,2.78,0.0,2.11,14.92,72.46,188.75,518.34
1980,1,7,0.0,29.61,15.95,22.78,349.75,304.46,0.2,-0.06,0.21,62.45,,3.17,2.83,0.0,2.41,14.55,71.99,187.97,517.72
1980,1,8,0.0,29.77,15.92,22.84,347.51,305.92,-0.07,-0.15,0.17,58.12,,3.19,2.83,0.0,2.32,14.19,71.52,187.1,517.11
1980,1,9,0.0,29.66,15.68,22.67,350.85,306.67,0.36,-0.17,0.4,67.09,,3.18,2.81,0.0,2.27,13.84,71.08,186.3,516.49
1980,1,10,0.0,29.1,15.8,22.45,346.02,309.46,0.44,-0.22,0.49,64.81,,3.18,2.78,0.0,2.18,13.52,70.65,185.52,515.87
1980,1,11,0.0,29.43,15.45,22.44,345.55,308.98,0.73,0.08,0.73,67.03,,3.14,2.74,0.0,2.09,13.24,70.23,184.79,515.25
1980,1,12,0.0,29.59,15.2,22.4,330.52,316.15,0.43,0.52,0.67,59.28,,3.13,2.7,0.0,2.21,12.93,69.82,184.04,514.6
1980,1,13,0.0,29.15,14.91,22.03,333.27,315.09,0.11,-0.41,0.42,54.09,,3.12,2.68,0.0,2.24,12.59,69.41,183.26,513.92
1980,1,14,0.0,28.94,14.56,21.75,335.72,314.1,0.61,-0.25,0.66,60.18,,3.17,2.69,0.0,2.12,12.29,69.01,182.49,513.32
1980,1,15,0.0,29.32,14.92,22.12,337.23,315.06,0.68,0.06,0.68,63.01,,3.17,2.68,0.0,2.07,11.99,68.63,181.77,512.73
1980,1,16,0.0,29.2,15.14,22.17,337.49,318.63,1.01,0.08,1.01,65.53,,3.23,2.7,0.0,1.99,11.73,68.25,181.09,512.13
1980,1,17,0.0,29.53,15.02,22.28,349.96,317.1,0.75,-0.03,0.75,68.92,,3.24,2.68,0.0,1.87,11.5,67.92,180.42,511.65
1980,1,18,0.0,29.24,14.83,22.04,349.71,317.73,0.57,-0.26,0.63,64.43,,3.23,2.65,0.0,1.89,11.27,67.57,179.73,511.01
1980,1,19,0.0,29.57,14.96,22.26,335.5,322.08,-0.66,-0.27,0.71,48.39,,3.19,2.59,0.0,2.06,10.98,67.22,179.05,510.33
1980,1,20,0.0,29.6,15.29,22.44,330.46,326.33,-0.53,-0.3,0.61,53.05,,3.18,2.56,0.0,2.08,10.67,66.88,178.37,509.75
1980,1,21,0.0,29.93,15.04,22.48,333.26,325.44,0.27,-0.27,0.38,60.36,,3.21,2.56,0.0,2.02,10.41,66.55,177.71,509.17
1980,1,22,0.0,29.2,15.19,22.2,336.87,324.43,0.65,-0.33,0.73,65.6,,3.24,2.55,0.0,1.81,10.19,66.23,177.04,508.63
1980,1,23,0.0,29.36,15.36,22.36,341.15,325.07,1.13,0.12,1.14,70.11,,3.32,2.59,0.0,1.79,9.97,65.92,176.43,508.01
1980,1,24,0.0,29.69,15.41,22.55,340.85,325.61,0.59,0.05,0.59,61.82,,3.34,2.63,0.0,1.78,9.77,65.63,175.83,507.48
1980,1,25,0.0,29.17,16.04,22.6,343.56,327.0,0.38,0.49,0.62,63.54,,3.31,2.53,0.0,1.84,9.54,65.34,175.2,506.84
1980,1,26,0.0,29.63,15.36,22.49,346.03,327.29,0.57,-0.16,0.59,67.1,,3.31,2.5,0.0,1.72,9.34,65.05,174.63,506.3
1980,1,27,0.0,29.37,15.2,22.28,339.81,333.04,1.02,0.02,1.02,61.93,,3.35,2.5,0.0,1.77,9.14,64.78,174.05,505.76
1980,1,28,0.0,29.69,15.44,22.56,342.31,330.71,1.16,-0.56,1.29,65.75,,3.38,2.49,0.0,1.61,8.97,64.52,173.51,505.2
1980,1,29,0.0,29.59,15.73,22.66,340.64,332.57,1.29,-0.06,1.29,64.36,,3.38,2.45,0.0,1.61,8.8,64.26,172.93,504.7
1980,1,30,0.0,29.67,15.49,22.58,337.16,336.22,1.15,0.46,1.24,67.43,,3.44,2.53,0.0,1.58,8.63,64.02,172.38,504.12
1980,1,31,0.0,29.54,15.71,22.62,342.51,334.85,1.18,0.76,1.4,67.44,,3.23,2.29,0.0,1.55,8.48,63.77,171.85,503.69
1980,2,1,0.0,29.5,16.51,23.01,365.19,314.62,1.78,0.39,1.82,74.59,,2.73,1.91,0.04,1.35,8.36,63.55,171.39,503.15
1980,2,2,0.0,29.25,17.07,23.16,360.08,287.44,1.63,0.12,1.63,71.38,,2.33,1.62,0.08,1.31,8.27,63.34,170.92,502.78
1980,2,3,0.0,28.39,17.05,22.72,355.29,306.25,1.34,0.06,1.34,68.97,,2.58,1.78,0.0,1.38,8.15,63.13,170.47,502.29
1980,2,4,0.0,28.7,16.56,22.63,359.39,312.97,1.43,0.07,1.43,67.96,,2.44,1.66,0.0,1.36,8.01,62.92,169.99,501.81
1980,2,5,0.0,29.28,17.16,23.22,352.7,336.78,1.47,-0.46,1.54,65.59,,3.58,2.41,0.0,1.41,7.87,62.7,169.48,501.33
1980,2,6,0.0,29.78,16.9,23.34,347.46,341.22,1.09,-0.51,1.2,68.91,,3.61,2.39,0.0,1.4,7.73,62.5,169.0,500.8
1980,2,7,0.0,29.92,16.67,23.3,353.24,342.9,0.66,0.75,1.0,69.55,,3.65,2.38,0.0,1.41,7.57,62.29,168.54,500.26
1980,2,8,0.0,30.77,17.41,24.09,352.48,344.31,0.71,0.41,0.82,66.4,,3.63,2.34,0.0,1.46,7.41,62.09,168.05,499.78
1980,2,9,0.0,30.91,17.2,24.06,351.65,346.84,0.94,-0.24,0.97,68.06,,3.6,2.28,0.0,1.41,7.26,61.89,167.58,499.27
1980,2,10,0.0,31.0,16.91,23.96,350.14,348.58,1.3,0.24,1.32,62.93,,3.6,2.25,0.0,1.44,7.1,61.7,167.13,498.77
1980,2,11,0.0,31.51,16.86,24.18,352.76,346.86,0.87,0.49,1.0,58.94,,3.68,2.26,0.0,1.4,6.96,61.52,166.66,498.27
1980,2,12,0.0,31.84,16.96,24.4,355.54,349.38,0.7,-0.02,0.7,56.79,,3.66,2.22,0.0,1.43,6.79,61.33,166.21,497.82
1980,2,13,0.0,31.5,16.8,24.15,348.77,353.1,0.96,0.07,0.96,65.79,,3.7,2.2,0.0,1.39,6.64,61.15,165.79,497.25
