year,month,day,prcp(mm/day),tmax(C),tmin(C),tavg(C),srad_lw(w/m2),srad_sw(w/m2),wind_u(m/s),wind_v(m/s),wind(m/s),rel_hum(%),pet(mm/day),pet_gleam(mm/day),aet_gleam(mm/day),evap_canopy(mm/day),evap_surface(mm/day),sm_lvl1(kg/m2),sm_lvl2(kg/m2),sm_lvl3(kg/m2),sm_lvl4(kg/m2)
1980,1,1,0.0,26.67,12.33,19.5,332.21,246.53,0.87,1.22,1.5,64.5,,2.19,1.0,0.0,0.57,4.37,52.35,145.0,512.17
1980,1,2,0.95,26.61,14.9,20.76,350.72,217.76,1.35,0.07,1.35,83.24,,1.95,1.06,0.46,0.42,4.49,52.23,144.81,511.99
1980,1,3,6.84,25.23,14.77,20.0,357.14,204.17,-0.05,-1.0,1.0,78.03,,1.78,1.07,1.61,0.36,5.52,52.15,144.67,511.85
1980,1,4,1.69,24.24,14.19,19.22,362.59,197.24,-1.78,-0.67,1.9,74.47,,1.3,0.71,0.19,0.47,5.5,52.04,144.48,511.68
1980,1,5,0.52,23.3,14.21,18.76,370.39,225.95,0.19,0.13,0.23,74.52,,0.77,0.54,0.13,0.58,5.52,51.93,144.28,511.47
1980,1,6,0.0,23.86,13.59,18.73,337.45,203.48,1.57,-0.97,1.85,65.73,,1.69,1.19,0.19,0.69,6.86,51.82,144.09,511.3
1980,1,7,0.0,23.88,10.39,17.13,283.65,261.2,0.87,-1.26,1.53,53.14,,1.96,1.17,0.0,0.74,6.54,51.7,143.89,511.1
1980,1,8,0.0,24.26,8.35,16.3,278.25,262.97,1.52,-1.28,1.99,47.7,,1.94,1.0,0.0,0.75,6.22,51.58,143.66,510.88
1980,1,9,0.0,24.32,7.6,15.96,282.19,262.5,1.45,-1.31,1.95,46.98,,1.96,0.92,0.0,0.74,5.92,51.45,143.45,510.66
1980,1,10,0.0,24.44,7.59,16.02,292.23,261.94,1.55,-1.39,2.08,48.09,,2.0,0.91,0.0,0.74,5.63,51.32,143.22,510.45
1980,1,11,0.0,25.0,8.69,16.84,318.06,257.15,0.48,-0.12,0.49,56.18,,2.16,0.96,0.0,0.67,5.37,51.2,143.01,510.24
1980,1,12,0.54,26.39,10.88,18.64,343.62,247.68,0.67,0.31,0.74,65.97,,2.27,1.08,0.0,0.61,5.14,51.09,142.81,510.02
1980,1,13,0.01,26.73,13.3,20.02,355.43,237.4,0.89,-0.35,0.96,67.1,,1.74,0.77,0.05,0.57,4.97,50.98,142.61,509.8
1980,1,14,0.31,26.95,14.3,20.62,346.75,233.67,0.96,-0.98,1.37,62.68,,1.94,0.84,0.17,0.55,4.82,50.88,142.42,509.6
1980,1,15,0.0,26.95,13.64,20.3,344.17,250.76,0.72,-0.2,0.75,71.83,,1.98,0.84,0.0,0.53,4.65,50.78,142.22,509.4
1980,1,16,0.43,27.49,14.85,21.17,352.5,237.22,1.13,-0.8,1.38,75.6,,1.86,1.64,0.04,0.51,4.61,50.68,142.03,509.2
1980,1,17,0.22,27.63,14.69,21.16,350.02,251.85,0.77,-0.55,0.95,67.16,,1.94,1.49,0.02,0.49,4.46,50.58,141.84,508.98
1980,1,18,0.0,28.4,14.13,21.26,349.58,238.64,0.8,-0.87,1.18,68.89,,1.95,1.33,0.0,0.49,4.3,50.48,141.67,508.77
1980,1,19,0.0,29.06,14.3,21.68,352.85,254.86,0.84,-0.5,0.98,61.01,,2.02,1.21,0.02,0.48,4.11,50.39,141.49,508.59
1980,1,20,0.0,29.15,14.52,21.84,347.53,254.65,1.6,-1.62,2.28,57.57,,2.3,1.2,0.01,0.47,3.95,50.3,141.31,508.38
1980,1,21,0.0,28.16,13.58,20.87,348.81,255.48,1.32,-1.25,1.82,60.87,,2.18,1.02,0.01,0.46,3.82,50.2,141.12,508.14
1980,1,22,0.0,28.22,13.91,21.06,365.63,247.71,0.44,-0.42,0.61,54.37,,2.13,0.94,0.1,0.47,3.67,50.11,140.95,507.97
1980,1,23,0.0,29.05,15.19,22.12,326.63,260.43,2.1,-2.39,3.18,43.27,,2.07,0.91,0.0,0.47,3.53,50.01,140.76,507.72
1980,1,24,0.0,27.57,10.92,19.24,282.55,281.79,0.84,-1.18,1.45,37.43,,2.17,0.92,0.0,0.5,3.39,49.92,140.55,507.48
1980,1,25,0.0,27.29,9.1,18.2,294.65,276.84,0.31,-0.24,0.39,45.47,,2.26,0.93,0.0,0.48,3.26,49.83,140.37,507.26
