year,month,day,prcp(mm/day),tmax(C),tmin(C),tavg(C),srad_lw(w/m2),srad_sw(w/m2),wind_u(m/s),wind_v(m/s),wind(m/s),rel_hum(%),pet(mm/day),pet_gleam(mm/day),aet_gleam(mm/day),evap_canopy(mm/day),evap_surface(mm/day),sm_lvl1(kg/m2),sm_lvl2(kg/m2),sm_lvl3(kg/m2),sm_lvl4(kg/m2)
1980,1,1,0.0,28.09,14.04,21.06,348.18,253.42,1.23,1.19,1.71,59.56,,2.23,1.02,0.0,0.48,2.81,55.62,166.44,512.22
1980,1,2,0.0,28.36,15.87,22.12,369.87,233.91,2.78,0.71,2.87,62.26,,1.87,0.95,0.1,0.54,2.86,55.48,166.09,511.99
1980,1,3,0.0,27.82,15.47,21.64,375.47,203.69,0.92,-1.41,1.68,67.42,,1.69,0.9,0.85,0.49,2.95,55.35,165.76,511.86
1980,1,4,0.0,27.49,15.42,21.46,381.93,83.42,-0.96,-1.17,1.51,87.61,,1.19,0.58,0.26,0.24,3.17,55.29,165.59,511.71
1980,1,5,0.01,25.05,15.02,20.04,368.85,213.22,-0.88,-1.29,1.56,83.34,,1.46,0.98,1.7,0.34,4.37,55.21,165.38,511.62
1980,1,6,0.0,26.0,14.24,20.12,363.3,164.21,0.5,-1.79,1.86,75.03,,1.68,1.01,0.3,0.47,4.8,55.1,165.14,511.47
1980,1,7,0.0,25.6,12.3,18.95,309.33,261.51,-0.86,-1.34,1.59,55.04,,2.16,1.12,0.0,0.69,4.62,54.97,164.8,511.28
1980,1,8,0.0,26.05,10.26,18.16,300.81,266.66,0.43,-0.61,0.75,51.89,,2.14,0.97,0.0,0.68,4.43,54.83,164.44,511.08
1980,1,9,0.0,26.25,9.58,17.92,309.23,265.65,0.12,-1.0,1.01,53.35,,2.17,0.97,0.0,0.65,4.24,54.7,164.13,510.88
1980,1,10,0.0,26.6,9.91,18.26,325.93,264.04,-0.16,-1.14,1.15,46.41,,2.22,0.97,0.0,0.63,4.06,54.57,163.81,510.7
1980,1,11,0.0,27.06,10.7,18.88,347.63,260.62,0.48,-0.46,0.66,57.86,,2.31,0.98,0.0,0.6,3.88,54.45,163.49,510.5
1980,1,12,0.0,28.4,12.36,20.38,349.57,260.97,1.49,-0.04,1.49,56.9,,2.35,1.03,0.0,0.55,3.72,54.35,163.21,510.31
1980,1,13,0.0,28.29,13.99,21.14,361.93,249.08,0.74,-0.85,1.13,66.9,,2.11,0.85,0.03,0.53,3.59,54.23,162.92,510.12
1980,1,14,0.0,28.57,15.13,21.85,361.04,248.79,-0.31,-1.42,1.45,60.36,,2.14,0.84,0.04,0.46,3.47,54.13,162.64,509.92
1980,1,15,0.0,28.84,15.28,22.06,362.37,246.19,0.02,-1.03,1.03,58.6,,2.15,0.84,0.02,0.5,3.34,54.02,162.35,509.74
1980,1,16,0.0,29.16,15.81,22.48,361.57,253.11,0.78,-0.19,0.8,61.8,,2.17,0.89,0.0,0.49,3.23,53.92,162.09,509.54
1980,1,17,0.0,29.28,15.57,22.42,364.51,263.23,0.95,-0.43,1.04,55.32,,2.01,0.75,0.0,0.45,3.11,53.83,161.83,509.37
1980,1,18,0.0,29.96,15.19,22.58,369.39,253.65,-0.55,-0.51,0.75,59.99,,2.39,0.95,0.0,0.44,3.0,53.73,161.55,509.19
1980,1,19,0.0,30.42,15.24,22.83,352.46,267.04,-0.15,-0.14,0.21,54.16,,2.4,0.87,0.0,0.45,2.88,53.65,161.31,508.99
1980,1,20,0.0,30.68,15.82,23.25,357.87,265.12,-0.7,-0.91,1.15,56.13,,2.46,0.86,0.0,0.43,2.78,53.56,161.07,508.84
1980,1,21,0.0,29.92,15.58,22.75,371.18,267.48,-0.11,-0.45,0.46,45.78,,2.42,0.82,0.0,0.42,2.68,53.47,160.81,508.65
1980,1,22,0.0,29.8,15.85,22.82,364.54,269.76,2.52,-0.03,2.52,37.41,,2.41,0.8,0.01,0.42,2.58,53.39,160.57,508.46
1980,1,23,0.0,30.25,15.91,23.08,344.69,264.46,1.83,-2.05,2.75,40.49,,2.3,0.74,0.0,0.5,2.49,53.29,160.27,508.28
1980,1,24,0.0,29.77,12.75,21.26,307.11,283.06,0.06,-0.39,0.39,40.79,,2.29,0.73,0.0,0.49,2.41,53.18,160.02,508.12
1980,1,25,0.0,28.9,11.14,20.02,312.17,282.4,-1.21,0.45,1.29,40.09,,2.33,0.72,0.0,0.43,2.33,53.1,159.75,507.89
1980,1,26,0.0,29.56,12.35,20.96,324.87,280.41,2.18,0.25,2.19,39.27,,2.41,0.73,0.0,0.41,2.26,53.02,159.51,507.75
1980,1,27,0.0,30.18,13.8,21.99,346.5,277.21,2.39,0.83,2.53,37.24,,2.5,0.73,0.0,0.45,2.19,52.94,159.26,507.56
1980,1,28,0.0,31.08,15.38,23.23,346.09,263.78,2.87,0.28,2.88,41.76,,2.31,0.66,0.0,0.4,2.12,52.85,159.01,507.36
1980,1,29,0.0,30.76,15.16,22.96,316.23,283.44,2.21,-1.99,2.97,39.8,,2.46,0.68,0.0,0.48,2.07,52.75,158.73,507.16
1980,1,30,0.0,29.22,11.82,20.52,297.95,290.11,0.77,-0.64,1.0,46.82,,2.32,0.63,0.0,0.5,2.02,52.65,158.45,507.0
1980,1,31,0.0,28.24,11.34,19.79,301.52,293.99,-0.36,0.2,0.41,37.19,,2.35,0.62,0.0,0.48,1.98,52.57,158.21,506.76
1980,2,1,0.0,28.84,10.95,19.9,322.66,281.79,-0.11,0.21,0.24,36.01,,2.46,0.64,0.0,0.44,1.95,52.48,157.96,506.6
1980,2,2,0.0,29.98,13.8,21.89,367.51,265.6,1.07,1.01,1.47,63.55,,2.23,0.56,0.04,0.42,1.96,52.4,157.68,506.4
1980,2,3,0.0,30.29,17.02,23.66,376.23,246.65,1.4,0.47,1.48,50.2,,2.3,0.62,0.04,0.49,1.95,52.31,157.44,506.21
1980,2,4,0.0,30.53,17.24,23.88,361.15,281.18,3.13,0.82,3.24,41.88,,2.06,0.5,0.01,0.47,1.92,52.23,157.19,506.03
